"Cycle 1:Pt #001:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.730730e+002,2.150270e+004,2.150270e+004,2.150270e+004,,8.136070e+002,1.720216e+004,1.720216e+004,1.720216e+004
6.731730e+002,2.122860e+004,2.122860e+004,2.122860e+004,,8.135070e+002,1.698288e+004,1.698288e+004,1.698288e+004
6.732730e+002,2.145610e+004,2.145610e+004,2.145610e+004,,8.134070e+002,1.716488e+004,1.716488e+004,1.716488e+004
6.733730e+002,2.144580e+004,2.144580e+004,2.144580e+004,,8.133070e+002,1.715664e+004,1.715664e+004,1.715664e+004
6.734730e+002,2.130260e+004,2.130260e+004,2.130260e+004,,8.132070e+002,1.704208e+004,1.704208e+004,1.704208e+004
6.735730e+002,2.152090e+004,2.152090e+004,2.152090e+004,,8.131070e+002,1.721672e+004,1.721672e+004,1.721672e+004
6.736730e+002,2.142370e+004,2.142370e+004,2.142370e+004,,8.130070e+002,1.713896e+004,1.713896e+004,1.713896e+004
6.737730e+002,2.124550e+004,2.124550e+004,2.124550e+004,,8.129070e+002,1.699640e+004,1.699640e+004,1.699640e+004
6.738730e+002,2.128980e+004,2.128980e+004,2.128980e+004,,8.128070e+002,1.703184e+004,1.703184e+004,1.703184e+004
6.739730e+002,2.137990e+004,2.137990e+004,2.137990e+004,,8.127070e+002,1.710392e+004,1.710392e+004,1.710392e+004
6.740730e+002,2.147630e+004,2.147630e+004,2.147630e+004,,8.126070e+002,1.718104e+004,1.718104e+004,1.718104e+004
6.741730e+002,2.114460e+004,2.114460e+004,2.114460e+004,,8.125070e+002,1.691568e+004,1.691568e+004,1.691568e+004
6.742730e+002,2.113650e+004,2.113650e+004,2.113650e+004,,8.124070e+002,1.690920e+004,1.690920e+004,1.690920e+004
6.743730e+002,2.148400e+004,2.148400e+004,2.148400e+004,,8.123070e+002,1.718720e+004,1.718720e+004,1.718720e+004
6.744730e+002,2.125560e+004,2.125560e+004,2.125560e+004,,8.122070e+002,1.700448e+004,1.700448e+004,1.700448e+004
6.745730e+002,2.106000e+004,2.106000e+004,2.106000e+004,,8.121070e+002,1.684800e+004,1.684800e+004,1.684800e+004
6.746730e+002,2.117180e+004,2.117180e+004,2.117180e+004,,8.120070e+002,1.693744e+004,1.693744e+004,1.693744e+004
6.747730e+002,2.112990e+004,2.112990e+004,2.112990e+004,,8.119070e+002,1.690392e+004,1.690392e+004,1.690392e+004
6.748730e+002,2.142290e+004,2.142290e+004,2.142290e+004,,8.118070e+002,1.713832e+004,1.713832e+004,1.713832e+004
6.749730e+002,2.103820e+004,2.103820e+004,2.103820e+004,,8.117070e+002,1.683056e+004,1.683056e+004,1.683056e+004
6.750730e+002,2.107840e+004,2.107840e+004,2.107840e+004,,8.116070e+002,1.686272e+004,1.686272e+004,1.686272e+004
6.751730e+002,2.131380e+004,2.131380e+004,2.131380e+004,,8.115070e+002,1.705104e+004,1.705104e+004,1.705104e+004
6.752730e+002,2.113500e+004,2.113500e+004,2.113500e+004,,8.114070e+002,1.690800e+004,1.690800e+004,1.690800e+004
6.753730e+002,2.107980e+004,2.107980e+004,2.107980e+004,,8.113070e+002,1.686384e+004,1.686384e+004,1.686384e+004
6.754730e+002,2.126150e+004,2.126150e+004,2.126150e+004,,8.112070e+002,1.700920e+004,1.700920e+004,1.700920e+004
6.755730e+002,2.115660e+004,2.115660e+004,2.115660e+004,,8.111070e+002,1.692528e+004,1.692528e+004,1.692528e+004
6.756730e+002,2.124380e+004,2.124380e+004,2.124380e+004,,8.110070e+002,1.699504e+004,1.699504e+004,1.699504e+004
6.757730e+002,2.124700e+004,2.124700e+004,2.124700e+004,,8.109070e+002,1.699760e+004,1.699760e+004,1.699760e+004
6.758730e+002,2.124650e+004,2.124650e+004,2.124650e+004,,8.108070e+002,1.699720e+004,1.699720e+004,1.699720e+004
6.759730e+002,2.129950e+004,2.129950e+004,2.129950e+004,,8.107070e+002,1.703960e+004,1.703960e+004,1.703960e+004
6.760730e+002,2.123320e+004,2.123320e+004,2.123320e+004,,8.106070e+002,1.698656e+004,1.698656e+004,1.698656e+004
6.761730e+002,2.118980e+004,2.118980e+004,2.118980e+004,,8.105070e+002,1.695184e+004,1.695184e+004,1.695184e+004
6.762730e+002,2.107460e+004,2.107460e+004,2.107460e+004,,8.104070e+002,1.685968e+004,1.685968e+004,1.685968e+004
6.763730e+002,2.109420e+004,2.109420e+004,2.109420e+004,,8.103070e+002,1.687536e+004,1.687536e+004,1.687536e+004
6.764730e+002,2.099680e+004,2.099680e+004,2.099680e+004,,8.102070e+002,1.679744e+004,1.679744e+004,1.679744e+004
6.765730e+002,2.116810e+004,2.116810e+004,2.116810e+004,,8.101070e+002,1.693448e+004,1.693448e+004,1.693448e+004
6.766730e+002,2.103520e+004,2.103520e+004,2.103520e+004,,8.100070e+002,1.682816e+004,1.682816e+004,1.682816e+004
6.767730e+002,2.097870e+004,2.097870e+004,2.097870e+004,,8.099070e+002,1.678296e+004,1.678296e+004,1.678296e+004
6.768730e+002,2.118010e+004,2.118010e+004,2.118010e+004,,8.098070e+002,1.694408e+004,1.694408e+004,1.694408e+004
6.769730e+002,2.099570e+004,2.099570e+004,2.099570e+004,,8.097070e+002,1.679656e+004,1.679656e+004,1.679656e+004
6.770730e+002,2.122900e+004,2.122900e+004,2.122900e+004,,8.096070e+002,1.698320e+004,1.698320e+004,1.698320e+004
6.771730e+002,2.105370e+004,2.105370e+004,2.105370e+004,,8.095070e+002,1.684296e+004,1.684296e+004,1.684296e+004
6.772730e+002,2.110540e+004,2.110540e+004,2.110540e+004,,8.094070e+002,1.688432e+004,1.688432e+004,1.688432e+004
6.773730e+002,2.107090e+004,2.107090e+004,2.107090e+004,,8.093070e+002,1.685672e+004,1.685672e+004,1.685672e+004
6.774730e+002,2.113870e+004,2.113870e+004,2.113870e+004,,8.092070e+002,1.691096e+004,1.691096e+004,1.691096e+004
6.775730e+002,2.096830e+004,2.096830e+004,2.096830e+004,,8.091070e+002,1.677464e+004,1.677464e+004,1.677464e+004
6.776730e+002,2.114610e+004,2.114610e+004,2.114610e+004,,8.090070e+002,1.691688e+004,1.691688e+004,1.691688e+004
6.777730e+002,2.118580e+004,2.118580e+004,2.118580e+004,,8.089070e+002,1.694864e+004,1.694864e+004,1.694864e+004
6.778730e+002,2.129570e+004,2.129570e+004,2.129570e+004,,8.088070e+002,1.703656e+004,1.703656e+004,1.703656e+004
6.779730e+002,2.100730e+004,2.100730e+004,2.100730e+004,,8.087070e+002,1.680584e+004,1.680584e+004,1.680584e+004
6.780730e+002,2.095010e+004,2.095010e+004,2.095010e+004,,8.086070e+002,1.676008e+004,1.676008e+004,1.676008e+004
6.781730e+002,2.110440e+004,2.110440e+004,2.110440e+004,,8.085070e+002,1.688352e+004,1.688352e+004,1.688352e+004
6.782730e+002,2.108140e+004,2.108140e+004,2.108140e+004,,8.084070e+002,1.686512e+004,1.686512e+004,1.686512e+004
6.783730e+002,2.109470e+004,2.109470e+004,2.109470e+004,,8.083070e+002,1.687576e+004,1.687576e+004,1.687576e+004
6.784730e+002,2.120900e+004,2.120900e+004,2.120900e+004,,8.082070e+002,1.696720e+004,1.696720e+004,1.696720e+004
6.785730e+002,2.143360e+004,2.143360e+004,2.143360e+004,,8.081070e+002,1.714688e+004,1.714688e+004,1.714688e+004
6.786730e+002,2.111000e+004,2.111000e+004,2.111000e+004,,8.080070e+002,1.688800e+004,1.688800e+004,1.688800e+004
6.787730e+002,2.123130e+004,2.123130e+004,2.123130e+004,,8.079070e+002,1.698504e+004,1.698504e+004,1.698504e+004
6.788730e+002,2.143230e+004,2.143230e+004,2.143230e+004,,8.078070e+002,1.714584e+004,1.714584e+004,1.714584e+004
6.789730e+002,2.108200e+004,2.108200e+004,2.108200e+004,,8.077070e+002,1.686560e+004,1.686560e+004,1.686560e+004
6.790730e+002,2.112860e+004,2.112860e+004,2.112860e+004,,8.076070e+002,1.690288e+004,1.690288e+004,1.690288e+004
6.791730e+002,2.115860e+004,2.115860e+004,2.115860e+004,,8.075070e+002,1.692688e+004,1.692688e+004,1.692688e+004
6.792730e+002,2.127390e+004,2.127390e+004,2.127390e+004,,8.074070e+002,1.701912e+004,1.701912e+004,1.701912e+004
6.793730e+002,2.148680e+004,2.148680e+004,2.148680e+004,,8.073070e+002,1.718944e+004,1.718944e+004,1.718944e+004
6.794730e+002,2.157390e+004,2.157390e+004,2.157390e+004,,8.072070e+002,1.725912e+004,1.725912e+004,1.725912e+004
6.795730e+002,2.124710e+004,2.124710e+004,2.124710e+004,,8.071070e+002,1.699768e+004,1.699768e+004,1.699768e+004
6.796730e+002,2.135980e+004,2.135980e+004,2.135980e+004,,8.070070e+002,1.708784e+004,1.708784e+004,1.708784e+004
6.797730e+002,2.126260e+004,2.126260e+004,2.126260e+004,,8.069070e+002,1.701008e+004,1.701008e+004,1.701008e+004
6.798730e+002,2.118730e+004,2.118730e+004,2.118730e+004,,8.068070e+002,1.694984e+004,1.694984e+004,1.694984e+004
6.799730e+002,2.132990e+004,2.132990e+004,2.132990e+004,,8.067070e+002,1.706392e+004,1.706392e+004,1.706392e+004
6.800730e+002,2.142500e+004,2.142500e+004,2.142500e+004,,8.066070e+002,1.714000e+004,1.714000e+004,1.714000e+004
6.801730e+002,2.158520e+004,2.158520e+004,2.158520e+004,,8.065070e+002,1.726816e+004,1.726816e+004,1.726816e+004
6.802730e+002,2.170430e+004,2.170430e+004,2.170430e+004,,8.064070e+002,1.736344e+004,1.736344e+004,1.736344e+004
6.803730e+002,2.162870e+004,2.162870e+004,2.162870e+004,,8.063070e+002,1.730296e+004,1.730296e+004,1.730296e+004
6.804730e+002,2.165090e+004,2.165090e+004,2.165090e+004,,8.062070e+002,1.732072e+004,1.732072e+004,1.732072e+004
6.805730e+002,2.169560e+004,2.169560e+004,2.169560e+004,,8.061070e+002,1.735648e+004,1.735648e+004,1.735648e+004
6.806730e+002,2.167220e+004,2.167220e+004,2.167220e+004,,8.060070e+002,1.733776e+004,1.733776e+004,1.733776e+004
6.807730e+002,2.154610e+004,2.154610e+004,2.154610e+004,,8.059070e+002,1.723688e+004,1.723688e+004,1.723688e+004
6.808730e+002,2.152930e+004,2.152930e+004,2.152930e+004,,8.058070e+002,1.722344e+004,1.722344e+004,1.722344e+004
6.809730e+002,2.199750e+004,2.199750e+004,2.199750e+004,,8.057070e+002,1.759800e+004,1.759800e+004,1.759800e+004
6.810730e+002,2.183230e+004,2.183230e+004,2.183230e+004,,8.056070e+002,1.746584e+004,1.746584e+004,1.746584e+004
6.811730e+002,2.215230e+004,2.215230e+004,2.215230e+004,,8.055070e+002,1.772184e+004,1.772184e+004,1.772184e+004
6.812730e+002,2.166820e+004,2.166820e+004,2.166820e+004,,8.054070e+002,1.733456e+004,1.733456e+004,1.733456e+004
6.813730e+002,2.194830e+004,2.194830e+004,2.194830e+004,,8.053070e+002,1.755864e+004,1.755864e+004,1.755864e+004
6.814730e+002,2.161890e+004,2.161890e+004,2.161890e+004,,8.052070e+002,1.729512e+004,1.729512e+004,1.729512e+004
6.815730e+002,2.216520e+004,2.216520e+004,2.216520e+004,,8.051070e+002,1.773216e+004,1.773216e+004,1.773216e+004
6.816730e+002,2.224390e+004,2.224390e+004,2.224390e+004,,8.050070e+002,1.779512e+004,1.779512e+004,1.779512e+004
6.817730e+002,2.214290e+004,2.214290e+004,2.214290e+004,,8.049070e+002,1.771432e+004,1.771432e+004,1.771432e+004
6.818730e+002,2.209260e+004,2.209260e+004,2.209260e+004,,8.048070e+002,1.767408e+004,1.767408e+004,1.767408e+004
6.819730e+002,2.206470e+004,2.206470e+004,2.206470e+004,,8.047070e+002,1.765176e+004,1.765176e+004,1.765176e+004
6.820730e+002,2.250140e+004,2.250140e+004,2.250140e+004,,8.046070e+002,1.800112e+004,1.800112e+004,1.800112e+004
6.821730e+002,2.232620e+004,2.232620e+004,2.232620e+004,,8.045070e+002,1.786096e+004,1.786096e+004,1.786096e+004
6.822730e+002,2.258680e+004,2.258680e+004,2.258680e+004,,8.044070e+002,1.806944e+004,1.806944e+004,1.806944e+004
6.823730e+002,2.256060e+004,2.256060e+004,2.256060e+004,,8.043070e+002,1.804848e+004,1.804848e+004,1.804848e+004
6.824730e+002,2.241130e+004,2.241130e+004,2.241130e+004,,8.042070e+002,1.792904e+004,1.792904e+004,1.792904e+004
6.825730e+002,2.282180e+004,2.282180e+004,2.282180e+004,,8.041070e+002,1.825744e+004,1.825744e+004,1.825744e+004
6.826730e+002,2.302580e+004,2.302580e+004,2.302580e+004,,8.040070e+002,1.842064e+004,1.842064e+004,1.842064e+004
6.827730e+002,2.295970e+004,2.295970e+004,2.295970e+004,,8.039070e+002,1.836776e+004,1.836776e+004,1.836776e+004
6.828730e+002,2.280540e+004,2.280540e+004,2.280540e+004,,8.038070e+002,1.824432e+004,1.824432e+004,1.824432e+004
6.829730e+002,2.289790e+004,2.289790e+004,2.289790e+004,,8.037070e+002,1.831832e+004,1.831832e+004,1.831832e+004
6.830730e+002,2.302270e+004,2.302270e+004,2.302270e+004,,8.036070e+002,1.841816e+004,1.841816e+004,1.841816e+004
6.831730e+002,2.289090e+004,2.289090e+004,2.289090e+004,,8.035070e+002,1.831272e+004,1.831272e+004,1.831272e+004
6.832730e+002,2.323900e+004,2.323900e+004,2.323900e+004,,8.034070e+002,1.859120e+004,1.859120e+004,1.859120e+004
6.833730e+002,2.316750e+004,2.316750e+004,2.316750e+004,,8.033070e+002,1.853400e+004,1.853400e+004,1.853400e+004
6.834730e+002,2.338330e+004,2.338330e+004,2.338330e+004,,8.032070e+002,1.870664e+004,1.870664e+004,1.870664e+004
6.835730e+002,2.348340e+004,2.348340e+004,2.348340e+004,,8.031070e+002,1.878672e+004,1.878672e+004,1.878672e+004
6.836730e+002,2.345050e+004,2.345050e+004,2.345050e+004,,8.030070e+002,1.876040e+004,1.876040e+004,1.876040e+004
6.837730e+002,2.348350e+004,2.348350e+004,2.348350e+004,,8.029070e+002,1.878680e+004,1.878680e+004,1.878680e+004
6.838730e+002,2.326970e+004,2.326970e+004,2.326970e+004,,8.028070e+002,1.861576e+004,1.861576e+004,1.861576e+004
6.839730e+002,2.358370e+004,2.358370e+004,2.358370e+004,,8.027070e+002,1.886696e+004,1.886696e+004,1.886696e+004
6.840730e+002,2.367750e+004,2.367750e+004,2.367750e+004,,8.026070e+002,1.894200e+004,1.894200e+004,1.894200e+004
6.841730e+002,2.365560e+004,2.365560e+004,2.365560e+004,,8.025070e+002,1.892448e+004,1.892448e+004,1.892448e+004
6.842730e+002,2.374690e+004,2.374690e+004,2.374690e+004,,8.024070e+002,1.899752e+004,1.899752e+004,1.899752e+004
6.843730e+002,2.369640e+004,2.369640e+004,2.369640e+004,,8.023070e+002,1.895712e+004,1.895712e+004,1.895712e+004
6.844730e+002,2.358750e+004,2.358750e+004,2.358750e+004,,8.022070e+002,1.887000e+004,1.887000e+004,1.887000e+004
6.845730e+002,2.368580e+004,2.368580e+004,2.368580e+004,,8.021070e+002,1.894864e+004,1.894864e+004,1.894864e+004
6.846730e+002,2.354150e+004,2.354150e+004,2.354150e+004,,8.020070e+002,1.883320e+004,1.883320e+004,1.883320e+004
6.847730e+002,2.335460e+004,2.335460e+004,2.335460e+004,,8.019070e+002,1.868368e+004,1.868368e+004,1.868368e+004
6.848730e+002,2.335740e+004,2.335740e+004,2.335740e+004,,8.018070e+002,1.868592e+004,1.868592e+004,1.868592e+004
6.849730e+002,2.354160e+004,2.354160e+004,2.354160e+004,,8.017070e+002,1.883328e+004,1.883328e+004,1.883328e+004
6.850730e+002,2.350790e+004,2.350790e+004,2.350790e+004,,8.016070e+002,1.880632e+004,1.880632e+004,1.880632e+004
6.851730e+002,2.338900e+004,2.338900e+004,2.338900e+004,,8.015070e+002,1.871120e+004,1.871120e+004,1.871120e+004
6.852730e+002,2.349340e+004,2.349340e+004,2.349340e+004,,8.014070e+002,1.879472e+004,1.879472e+004,1.879472e+004
6.853730e+002,2.322100e+004,2.322100e+004,2.322100e+004,,8.013070e+002,1.857680e+004,1.857680e+004,1.857680e+004
6.854730e+002,2.332930e+004,2.332930e+004,2.332930e+004,,8.012070e+002,1.866344e+004,1.866344e+004,1.866344e+004
6.855730e+002,2.297340e+004,2.297340e+004,2.297340e+004,,8.011070e+002,1.837872e+004,1.837872e+004,1.837872e+004
6.856730e+002,2.292090e+004,2.292090e+004,2.292090e+004,,8.010070e+002,1.833672e+004,1.833672e+004,1.833672e+004
6.857730e+002,2.300100e+004,2.300100e+004,2.300100e+004,,8.009070e+002,1.840080e+004,1.840080e+004,1.840080e+004
6.858730e+002,2.281930e+004,2.281930e+004,2.281930e+004,,8.008070e+002,1.825544e+004,1.825544e+004,1.825544e+004
6.859730e+002,2.274970e+004,2.274970e+004,2.274970e+004,,8.007070e+002,1.819976e+004,1.819976e+004,1.819976e+004
6.860730e+002,2.281970e+004,2.281970e+004,2.281970e+004,,8.006070e+002,1.825576e+004,1.825576e+004,1.825576e+004
6.861730e+002,2.257180e+004,2.257180e+004,2.257180e+004,,8.005070e+002,1.805744e+004,1.805744e+004,1.805744e+004
6.862730e+002,2.245530e+004,2.245530e+004,2.245530e+004,,8.004070e+002,1.796424e+004,1.796424e+004,1.796424e+004
6.863730e+002,2.249210e+004,2.249210e+004,2.249210e+004,,8.003070e+002,1.799368e+004,1.799368e+004,1.799368e+004
6.864730e+002,2.248250e+004,2.248250e+004,2.248250e+004,,8.002070e+002,1.798600e+004,1.798600e+004,1.798600e+004
6.865730e+002,2.237570e+004,2.237570e+004,2.237570e+004,,8.001070e+002,1.790056e+004,1.790056e+004,1.790056e+004
6.866730e+002,2.239100e+004,2.239100e+004,2.239100e+004,,8.000070e+002,1.791280e+004,1.791280e+004,1.791280e+004
6.867730e+002,2.225070e+004,2.225070e+004,2.225070e+004,,7.999070e+002,1.780056e+004,1.780056e+004,1.780056e+004
6.868730e+002,2.221510e+004,2.221510e+004,2.221510e+004,,7.998070e+002,1.777208e+004,1.777208e+004,1.777208e+004
6.869730e+002,2.209960e+004,2.209960e+004,2.209960e+004,,7.997070e+002,1.767968e+004,1.767968e+004,1.767968e+004
6.870730e+002,2.219750e+004,2.219750e+004,2.219750e+004,,7.996070e+002,1.775800e+004,1.775800e+004,1.775800e+004
6.871730e+002,2.207130e+004,2.207130e+004,2.207130e+004,,7.995070e+002,1.765704e+004,1.765704e+004,1.765704e+004
6.872730e+002,2.230430e+004,2.230430e+004,2.230430e+004,,7.994070e+002,1.784344e+004,1.784344e+004,1.784344e+004
6.873730e+002,2.198050e+004,2.198050e+004,2.198050e+004,,7.993070e+002,1.758440e+004,1.758440e+004,1.758440e+004
6.874730e+002,2.212450e+004,2.212450e+004,2.212450e+004,,7.992070e+002,1.769960e+004,1.769960e+004,1.769960e+004
6.875730e+002,2.225380e+004,2.225380e+004,2.225380e+004,,7.991070e+002,1.780304e+004,1.780304e+004,1.780304e+004
6.876730e+002,2.220210e+004,2.220210e+004,2.220210e+004,,7.990070e+002,1.776168e+004,1.776168e+004,1.776168e+004
6.877730e+002,2.229380e+004,2.229380e+004,2.229380e+004,,7.989070e+002,1.783504e+004,1.783504e+004,1.783504e+004
6.878730e+002,2.218780e+004,2.218780e+004,2.218780e+004,,7.988070e+002,1.775024e+004,1.775024e+004,1.775024e+004
6.879730e+002,2.223240e+004,2.223240e+004,2.223240e+004,,7.987070e+002,1.778592e+004,1.778592e+004,1.778592e+004
6.880730e+002,2.247940e+004,2.247940e+004,2.247940e+004,,7.986070e+002,1.798352e+004,1.798352e+004,1.798352e+004
6.881730e+002,2.237240e+004,2.237240e+004,2.237240e+004,,7.985070e+002,1.789792e+004,1.789792e+004,1.789792e+004
6.882730e+002,2.279340e+004,2.279340e+004,2.279340e+004,,7.984070e+002,1.823472e+004,1.823472e+004,1.823472e+004
6.883730e+002,2.241670e+004,2.241670e+004,2.241670e+004,,7.983070e+002,1.793336e+004,1.793336e+004,1.793336e+004
6.884730e+002,2.266030e+004,2.266030e+004,2.266030e+004,,7.982070e+002,1.812824e+004,1.812824e+004,1.812824e+004
6.885730e+002,2.298820e+004,2.298820e+004,2.298820e+004,,7.981070e+002,1.839056e+004,1.839056e+004,1.839056e+004
6.886730e+002,2.291150e+004,2.291150e+004,2.291150e+004,,7.980070e+002,1.832920e+004,1.832920e+004,1.832920e+004
6.887730e+002,2.292300e+004,2.292300e+004,2.292300e+004,,7.979070e+002,1.833840e+004,1.833840e+004,1.833840e+004
6.888730e+002,2.320740e+004,2.320740e+004,2.320740e+004,,7.978070e+002,1.856592e+004,1.856592e+004,1.856592e+004
6.889730e+002,2.332330e+004,2.332330e+004,2.332330e+004,,7.977070e+002,1.865864e+004,1.865864e+004,1.865864e+004
6.890730e+002,2.335020e+004,2.335020e+004,2.335020e+004,,7.976070e+002,1.868016e+004,1.868016e+004,1.868016e+004
6.891730e+002,2.347650e+004,2.347650e+004,2.347650e+004,,7.975070e+002,1.878120e+004,1.878120e+004,1.878120e+004
6.892730e+002,2.374710e+004,2.374710e+004,2.374710e+004,,7.974070e+002,1.899768e+004,1.899768e+004,1.899768e+004
6.893730e+002,2.411300e+004,2.411300e+004,2.411300e+004,,7.973070e+002,1.929040e+004,1.929040e+004,1.929040e+004
6.894730e+002,2.411770e+004,2.411770e+004,2.411770e+004,,7.972070e+002,1.929416e+004,1.929416e+004,1.929416e+004
6.895730e+002,2.400990e+004,2.400990e+004,2.400990e+004,,7.971070e+002,1.920792e+004,1.920792e+004,1.920792e+004
6.896730e+002,2.431160e+004,2.431160e+004,2.431160e+004,,7.970070e+002,1.944928e+004,1.944928e+004,1.944928e+004
6.897730e+002,2.453510e+004,2.453510e+004,2.453510e+004,,7.969070e+002,1.962808e+004,1.962808e+004,1.962808e+004
6.898730e+002,2.437100e+004,2.437100e+004,2.437100e+004,,7.968070e+002,1.949680e+004,1.949680e+004,1.949680e+004
6.899730e+002,2.450510e+004,2.450510e+004,2.450510e+004,,7.967070e+002,1.960408e+004,1.960408e+004,1.960408e+004
6.900730e+002,2.450620e+004,2.450620e+004,2.450620e+004,,7.966070e+002,1.960496e+004,1.960496e+004,1.960496e+004
6.901730e+002,2.471070e+004,2.471070e+004,2.471070e+004,,7.965070e+002,1.976856e+004,1.976856e+004,1.976856e+004
6.902730e+002,2.464150e+004,2.464150e+004,2.464150e+004,,7.964070e+002,1.971320e+004,1.971320e+004,1.971320e+004
6.903730e+002,2.476610e+004,2.476610e+004,2.476610e+004,,7.963070e+002,1.981288e+004,1.981288e+004,1.981288e+004
6.904730e+002,2.515410e+004,2.515410e+004,2.515410e+004,,7.962070e+002,2.012328e+004,2.012328e+004,2.012328e+004
6.905730e+002,2.481340e+004,2.481340e+004,2.481340e+004,,7.961070e+002,1.985072e+004,1.985072e+004,1.985072e+004
6.906730e+002,2.475330e+004,2.475330e+004,2.475330e+004,,7.960070e+002,1.980264e+004,1.980264e+004,1.980264e+004
6.907730e+002,2.498730e+004,2.498730e+004,2.498730e+004,,7.959070e+002,1.998984e+004,1.998984e+004,1.998984e+004
6.908730e+002,2.491710e+004,2.491710e+004,2.491710e+004,,7.958070e+002,1.993368e+004,1.993368e+004,1.993368e+004
6.909730e+002,2.456230e+004,2.456230e+004,2.456230e+004,,7.957070e+002,1.964984e+004,1.964984e+004,1.964984e+004
6.910730e+002,2.466840e+004,2.466840e+004,2.466840e+004,,7.956070e+002,1.973472e+004,1.973472e+004,1.973472e+004
6.911730e+002,2.473850e+004,2.473850e+004,2.473850e+004,,7.955070e+002,1.979080e+004,1.979080e+004,1.979080e+004
6.912730e+002,2.412530e+004,2.412530e+004,2.412530e+004,,7.954070e+002,1.930024e+004,1.930024e+004,1.930024e+004
6.913730e+002,2.393130e+004,2.393130e+004,2.393130e+004,,7.953070e+002,1.914504e+004,1.914504e+004,1.914504e+004
6.914730e+002,2.386170e+004,2.386170e+004,2.386170e+004,,7.952070e+002,1.908936e+004,1.908936e+004,1.908936e+004
