"Cycle 0:Pt #001:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.740260e+002,2.207140e+004,2.207140e+004,2.207140e+004,,8.126540e+002,1.765712e+004,1.765712e+004,1.765712e+004
6.741260e+002,2.192600e+004,2.192600e+004,2.192600e+004,,8.125540e+002,1.754080e+004,1.754080e+004,1.754080e+004
6.742260e+002,2.200460e+004,2.200460e+004,2.200460e+004,,8.124540e+002,1.760368e+004,1.760368e+004,1.760368e+004
6.743260e+002,2.187120e+004,2.187120e+004,2.187120e+004,,8.123540e+002,1.749696e+004,1.749696e+004,1.749696e+004
6.744260e+002,2.189250e+004,2.189250e+004,2.189250e+004,,8.122540e+002,1.751400e+004,1.751400e+004,1.751400e+004
6.745260e+002,2.194720e+004,2.194720e+004,2.194720e+004,,8.121540e+002,1.755776e+004,1.755776e+004,1.755776e+004
6.746260e+002,2.187900e+004,2.187900e+004,2.187900e+004,,8.120540e+002,1.750320e+004,1.750320e+004,1.750320e+004
6.747260e+002,2.212730e+004,2.212730e+004,2.212730e+004,,8.119540e+002,1.770184e+004,1.770184e+004,1.770184e+004
6.748260e+002,2.189520e+004,2.189520e+004,2.189520e+004,,8.118540e+002,1.751616e+004,1.751616e+004,1.751616e+004
6.749260e+002,2.200700e+004,2.200700e+004,2.200700e+004,,8.117540e+002,1.760560e+004,1.760560e+004,1.760560e+004
6.750260e+002,2.193590e+004,2.193590e+004,2.193590e+004,,8.116540e+002,1.754872e+004,1.754872e+004,1.754872e+004
6.751260e+002,2.163430e+004,2.163430e+004,2.163430e+004,,8.115540e+002,1.730744e+004,1.730744e+004,1.730744e+004
6.752260e+002,2.182940e+004,2.182940e+004,2.182940e+004,,8.114540e+002,1.746352e+004,1.746352e+004,1.746352e+004
6.753260e+002,2.195790e+004,2.195790e+004,2.195790e+004,,8.113540e+002,1.756632e+004,1.756632e+004,1.756632e+004
6.754260e+002,2.175800e+004,2.175800e+004,2.175800e+004,,8.112540e+002,1.740640e+004,1.740640e+004,1.740640e+004
6.755260e+002,2.214840e+004,2.214840e+004,2.214840e+004,,8.111540e+002,1.771872e+004,1.771872e+004,1.771872e+004
6.756260e+002,2.173600e+004,2.173600e+004,2.173600e+004,,8.110540e+002,1.738880e+004,1.738880e+004,1.738880e+004
6.757260e+002,2.180800e+004,2.180800e+004,2.180800e+004,,8.109540e+002,1.744640e+004,1.744640e+004,1.744640e+004
6.758260e+002,2.171430e+004,2.171430e+004,2.171430e+004,,8.108540e+002,1.737144e+004,1.737144e+004,1.737144e+004
6.759260e+002,2.170170e+004,2.170170e+004,2.170170e+004,,8.107540e+002,1.736136e+004,1.736136e+004,1.736136e+004
6.760260e+002,2.185100e+004,2.185100e+004,2.185100e+004,,8.106540e+002,1.748080e+004,1.748080e+004,1.748080e+004
6.761260e+002,2.163620e+004,2.163620e+004,2.163620e+004,,8.105540e+002,1.730896e+004,1.730896e+004,1.730896e+004
6.762260e+002,2.202810e+004,2.202810e+004,2.202810e+004,,8.104540e+002,1.762248e+004,1.762248e+004,1.762248e+004
6.763260e+002,2.158780e+004,2.158780e+004,2.158780e+004,,8.103540e+002,1.727024e+004,1.727024e+004,1.727024e+004
6.764260e+002,2.163170e+004,2.163170e+004,2.163170e+004,,8.102540e+002,1.730536e+004,1.730536e+004,1.730536e+004
6.765260e+002,2.167910e+004,2.167910e+004,2.167910e+004,,8.101540e+002,1.734328e+004,1.734328e+004,1.734328e+004
6.766260e+002,2.153630e+004,2.153630e+004,2.153630e+004,,8.100540e+002,1.722904e+004,1.722904e+004,1.722904e+004
6.767260e+002,2.180490e+004,2.180490e+004,2.180490e+004,,8.099540e+002,1.744392e+004,1.744392e+004,1.744392e+004
6.768260e+002,2.161480e+004,2.161480e+004,2.161480e+004,,8.098540e+002,1.729184e+004,1.729184e+004,1.729184e+004
6.769260e+002,2.182620e+004,2.182620e+004,2.182620e+004,,8.097540e+002,1.746096e+004,1.746096e+004,1.746096e+004
6.770260e+002,2.151900e+004,2.151900e+004,2.151900e+004,,8.096540e+002,1.721520e+004,1.721520e+004,1.721520e+004
6.771260e+002,2.149610e+004,2.149610e+004,2.149610e+004,,8.095540e+002,1.719688e+004,1.719688e+004,1.719688e+004
6.772260e+002,2.177960e+004,2.177960e+004,2.177960e+004,,8.094540e+002,1.742368e+004,1.742368e+004,1.742368e+004
6.773260e+002,2.163360e+004,2.163360e+004,2.163360e+004,,8.093540e+002,1.730688e+004,1.730688e+004,1.730688e+004
6.774260e+002,2.193370e+004,2.193370e+004,2.193370e+004,,8.092540e+002,1.754696e+004,1.754696e+004,1.754696e+004
6.775260e+002,2.163550e+004,2.163550e+004,2.163550e+004,,8.091540e+002,1.730840e+004,1.730840e+004,1.730840e+004
6.776260e+002,2.181210e+004,2.181210e+004,2.181210e+004,,8.090540e+002,1.744968e+004,1.744968e+004,1.744968e+004
6.777260e+002,2.179600e+004,2.179600e+004,2.179600e+004,,8.089540e+002,1.743680e+004,1.743680e+004,1.743680e+004
6.778260e+002,2.140690e+004,2.140690e+004,2.140690e+004,,8.088540e+002,1.712552e+004,1.712552e+004,1.712552e+004
6.779260e+002,2.164980e+004,2.164980e+004,2.164980e+004,,8.087540e+002,1.731984e+004,1.731984e+004,1.731984e+004
6.780260e+002,2.165000e+004,2.165000e+004,2.165000e+004,,8.086540e+002,1.732000e+004,1.732000e+004,1.732000e+004
6.781260e+002,2.156760e+004,2.156760e+004,2.156760e+004,,8.085540e+002,1.725408e+004,1.725408e+004,1.725408e+004
6.782260e+002,2.190350e+004,2.190350e+004,2.190350e+004,,8.084540e+002,1.752280e+004,1.752280e+004,1.752280e+004
6.783260e+002,2.155120e+004,2.155120e+004,2.155120e+004,,8.083540e+002,1.724096e+004,1.724096e+004,1.724096e+004
6.784260e+002,2.175960e+004,2.175960e+004,2.175960e+004,,8.082540e+002,1.740768e+004,1.740768e+004,1.740768e+004
6.785260e+002,2.191620e+004,2.191620e+004,2.191620e+004,,8.081540e+002,1.753296e+004,1.753296e+004,1.753296e+004
6.786260e+002,2.198100e+004,2.198100e+004,2.198100e+004,,8.080540e+002,1.758480e+004,1.758480e+004,1.758480e+004
6.787260e+002,2.163940e+004,2.163940e+004,2.163940e+004,,8.079540e+002,1.731152e+004,1.731152e+004,1.731152e+004
6.788260e+002,2.183870e+004,2.183870e+004,2.183870e+004,,8.078540e+002,1.747096e+004,1.747096e+004,1.747096e+004
6.789260e+002,2.176830e+004,2.176830e+004,2.176830e+004,,8.077540e+002,1.741464e+004,1.741464e+004,1.741464e+004
6.790260e+002,2.199680e+004,2.199680e+004,2.199680e+004,,8.076540e+002,1.759744e+004,1.759744e+004,1.759744e+004
6.791260e+002,2.194570e+004,2.194570e+004,2.194570e+004,,8.075540e+002,1.755656e+004,1.755656e+004,1.755656e+004
6.792260e+002,2.183690e+004,2.183690e+004,2.183690e+004,,8.074540e+002,1.746952e+004,1.746952e+004,1.746952e+004
6.793260e+002,2.181790e+004,2.181790e+004,2.181790e+004,,8.073540e+002,1.745432e+004,1.745432e+004,1.745432e+004
6.794260e+002,2.222560e+004,2.222560e+004,2.222560e+004,,8.072540e+002,1.778048e+004,1.778048e+004,1.778048e+004
6.795260e+002,2.188650e+004,2.188650e+004,2.188650e+004,,8.071540e+002,1.750920e+004,1.750920e+004,1.750920e+004
6.796260e+002,2.186690e+004,2.186690e+004,2.186690e+004,,8.070540e+002,1.749352e+004,1.749352e+004,1.749352e+004
6.797260e+002,2.190270e+004,2.190270e+004,2.190270e+004,,8.069540e+002,1.752216e+004,1.752216e+004,1.752216e+004
6.798260e+002,2.187560e+004,2.187560e+004,2.187560e+004,,8.068540e+002,1.750048e+004,1.750048e+004,1.750048e+004
6.799260e+002,2.205770e+004,2.205770e+004,2.205770e+004,,8.067540e+002,1.764616e+004,1.764616e+004,1.764616e+004
6.800260e+002,2.198670e+004,2.198670e+004,2.198670e+004,,8.066540e+002,1.758936e+004,1.758936e+004,1.758936e+004
6.801260e+002,2.175820e+004,2.175820e+004,2.175820e+004,,8.065540e+002,1.740656e+004,1.740656e+004,1.740656e+004
6.802260e+002,2.240920e+004,2.240920e+004,2.240920e+004,,8.064540e+002,1.792736e+004,1.792736e+004,1.792736e+004
6.803260e+002,2.218430e+004,2.218430e+004,2.218430e+004,,8.063540e+002,1.774744e+004,1.774744e+004,1.774744e+004
6.804260e+002,2.212350e+004,2.212350e+004,2.212350e+004,,8.062540e+002,1.769880e+004,1.769880e+004,1.769880e+004
6.805260e+002,2.209060e+004,2.209060e+004,2.209060e+004,,8.061540e+002,1.767248e+004,1.767248e+004,1.767248e+004
6.806260e+002,2.221180e+004,2.221180e+004,2.221180e+004,,8.060540e+002,1.776944e+004,1.776944e+004,1.776944e+004
6.807260e+002,2.232460e+004,2.232460e+004,2.232460e+004,,8.059540e+002,1.785968e+004,1.785968e+004,1.785968e+004
6.808260e+002,2.230260e+004,2.230260e+004,2.230260e+004,,8.058540e+002,1.784208e+004,1.784208e+004,1.784208e+004
6.809260e+002,2.223610e+004,2.223610e+004,2.223610e+004,,8.057540e+002,1.778888e+004,1.778888e+004,1.778888e+004
6.810260e+002,2.245110e+004,2.245110e+004,2.245110e+004,,8.056540e+002,1.796088e+004,1.796088e+004,1.796088e+004
6.811260e+002,2.231200e+004,2.231200e+004,2.231200e+004,,8.055540e+002,1.784960e+004,1.784960e+004,1.784960e+004
6.812260e+002,2.231180e+004,2.231180e+004,2.231180e+004,,8.054540e+002,1.784944e+004,1.784944e+004,1.784944e+004
6.813260e+002,2.245320e+004,2.245320e+004,2.245320e+004,,8.053540e+002,1.796256e+004,1.796256e+004,1.796256e+004
6.814260e+002,2.292590e+004,2.292590e+004,2.292590e+004,,8.052540e+002,1.834072e+004,1.834072e+004,1.834072e+004
6.815260e+002,2.253930e+004,2.253930e+004,2.253930e+004,,8.051540e+002,1.803144e+004,1.803144e+004,1.803144e+004
6.816260e+002,2.280980e+004,2.280980e+004,2.280980e+004,,8.050540e+002,1.824784e+004,1.824784e+004,1.824784e+004
6.817260e+002,2.289580e+004,2.289580e+004,2.289580e+004,,8.049540e+002,1.831664e+004,1.831664e+004,1.831664e+004
6.818260e+002,2.268590e+004,2.268590e+004,2.268590e+004,,8.048540e+002,1.814872e+004,1.814872e+004,1.814872e+004
6.819260e+002,2.286480e+004,2.286480e+004,2.286480e+004,,8.047540e+002,1.829184e+004,1.829184e+004,1.829184e+004
6.820260e+002,2.287760e+004,2.287760e+004,2.287760e+004,,8.046540e+002,1.830208e+004,1.830208e+004,1.830208e+004
6.821260e+002,2.301910e+004,2.301910e+004,2.301910e+004,,8.045540e+002,1.841528e+004,1.841528e+004,1.841528e+004
6.822260e+002,2.315460e+004,2.315460e+004,2.315460e+004,,8.044540e+002,1.852368e+004,1.852368e+004,1.852368e+004
6.823260e+002,2.316090e+004,2.316090e+004,2.316090e+004,,8.043540e+002,1.852872e+004,1.852872e+004,1.852872e+004
6.824260e+002,2.273340e+004,2.273340e+004,2.273340e+004,,8.042540e+002,1.818672e+004,1.818672e+004,1.818672e+004
6.825260e+002,2.311770e+004,2.311770e+004,2.311770e+004,,8.041540e+002,1.849416e+004,1.849416e+004,1.849416e+004
6.826260e+002,2.344780e+004,2.344780e+004,2.344780e+004,,8.040540e+002,1.875824e+004,1.875824e+004,1.875824e+004
6.827260e+002,2.342230e+004,2.342230e+004,2.342230e+004,,8.039540e+002,1.873784e+004,1.873784e+004,1.873784e+004
6.828260e+002,2.375910e+004,2.375910e+004,2.375910e+004,,8.038540e+002,1.900728e+004,1.900728e+004,1.900728e+004
6.829260e+002,2.336080e+004,2.336080e+004,2.336080e+004,,8.037540e+002,1.868864e+004,1.868864e+004,1.868864e+004
6.830260e+002,2.345000e+004,2.345000e+004,2.345000e+004,,8.036540e+002,1.876000e+004,1.876000e+004,1.876000e+004
6.831260e+002,2.382340e+004,2.382340e+004,2.382340e+004,,8.035540e+002,1.905872e+004,1.905872e+004,1.905872e+004
6.832260e+002,2.365400e+004,2.365400e+004,2.365400e+004,,8.034540e+002,1.892320e+004,1.892320e+004,1.892320e+004
6.833260e+002,2.371410e+004,2.371410e+004,2.371410e+004,,8.033540e+002,1.897128e+004,1.897128e+004,1.897128e+004
6.834260e+002,2.358300e+004,2.358300e+004,2.358300e+004,,8.032540e+002,1.886640e+004,1.886640e+004,1.886640e+004
6.835260e+002,2.388730e+004,2.388730e+004,2.388730e+004,,8.031540e+002,1.910984e+004,1.910984e+004,1.910984e+004
6.836260e+002,2.415530e+004,2.415530e+004,2.415530e+004,,8.030540e+002,1.932424e+004,1.932424e+004,1.932424e+004
6.837260e+002,2.378760e+004,2.378760e+004,2.378760e+004,,8.029540e+002,1.903008e+004,1.903008e+004,1.903008e+004
6.838260e+002,2.384620e+004,2.384620e+004,2.384620e+004,,8.028540e+002,1.907696e+004,1.907696e+004,1.907696e+004
6.839260e+002,2.385330e+004,2.385330e+004,2.385330e+004,,8.027540e+002,1.908264e+004,1.908264e+004,1.908264e+004
6.840260e+002,2.392660e+004,2.392660e+004,2.392660e+004,,8.026540e+002,1.914128e+004,1.914128e+004,1.914128e+004
6.841260e+002,2.433950e+004,2.433950e+004,2.433950e+004,,8.025540e+002,1.947160e+004,1.947160e+004,1.947160e+004
6.842260e+002,2.422050e+004,2.422050e+004,2.422050e+004,,8.024540e+002,1.937640e+004,1.937640e+004,1.937640e+004
6.843260e+002,2.391800e+004,2.391800e+004,2.391800e+004,,8.023540e+002,1.913440e+004,1.913440e+004,1.913440e+004
6.844260e+002,2.419600e+004,2.419600e+004,2.419600e+004,,8.022540e+002,1.935680e+004,1.935680e+004,1.935680e+004
6.845260e+002,2.447120e+004,2.447120e+004,2.447120e+004,,8.021540e+002,1.957696e+004,1.957696e+004,1.957696e+004
6.846260e+002,2.435060e+004,2.435060e+004,2.435060e+004,,8.020540e+002,1.948048e+004,1.948048e+004,1.948048e+004
6.847260e+002,2.399730e+004,2.399730e+004,2.399730e+004,,8.019540e+002,1.919784e+004,1.919784e+004,1.919784e+004
6.848260e+002,2.412880e+004,2.412880e+004,2.412880e+004,,8.018540e+002,1.930304e+004,1.930304e+004,1.930304e+004
6.849260e+002,2.409100e+004,2.409100e+004,2.409100e+004,,8.017540e+002,1.927280e+004,1.927280e+004,1.927280e+004
6.850260e+002,2.420670e+004,2.420670e+004,2.420670e+004,,8.016540e+002,1.936536e+004,1.936536e+004,1.936536e+004
6.851260e+002,2.384350e+004,2.384350e+004,2.384350e+004,,8.015540e+002,1.907480e+004,1.907480e+004,1.907480e+004
6.852260e+002,2.419330e+004,2.419330e+004,2.419330e+004,,8.014540e+002,1.935464e+004,1.935464e+004,1.935464e+004
6.853260e+002,2.388570e+004,2.388570e+004,2.388570e+004,,8.013540e+002,1.910856e+004,1.910856e+004,1.910856e+004
6.854260e+002,2.372900e+004,2.372900e+004,2.372900e+004,,8.012540e+002,1.898320e+004,1.898320e+004,1.898320e+004
6.855260e+002,2.350920e+004,2.350920e+004,2.350920e+004,,8.011540e+002,1.880736e+004,1.880736e+004,1.880736e+004
6.856260e+002,2.364820e+004,2.364820e+004,2.364820e+004,,8.010540e+002,1.891856e+004,1.891856e+004,1.891856e+004
6.857260e+002,2.355090e+004,2.355090e+004,2.355090e+004,,8.009540e+002,1.884072e+004,1.884072e+004,1.884072e+004
6.858260e+002,2.338700e+004,2.338700e+004,2.338700e+004,,8.008540e+002,1.870960e+004,1.870960e+004,1.870960e+004
6.859260e+002,2.324980e+004,2.324980e+004,2.324980e+004,,8.007540e+002,1.859984e+004,1.859984e+004,1.859984e+004
6.860260e+002,2.347810e+004,2.347810e+004,2.347810e+004,,8.006540e+002,1.878248e+004,1.878248e+004,1.878248e+004
6.861260e+002,2.320550e+004,2.320550e+004,2.320550e+004,,8.005540e+002,1.856440e+004,1.856440e+004,1.856440e+004
6.862260e+002,2.276240e+004,2.276240e+004,2.276240e+004,,8.004540e+002,1.820992e+004,1.820992e+004,1.820992e+004
6.863260e+002,2.314130e+004,2.314130e+004,2.314130e+004,,8.003540e+002,1.851304e+004,1.851304e+004,1.851304e+004
6.864260e+002,2.292220e+004,2.292220e+004,2.292220e+004,,8.002540e+002,1.833776e+004,1.833776e+004,1.833776e+004
6.865260e+002,2.268320e+004,2.268320e+004,2.268320e+004,,8.001540e+002,1.814656e+004,1.814656e+004,1.814656e+004
6.866260e+002,2.284140e+004,2.284140e+004,2.284140e+004,,8.000540e+002,1.827312e+004,1.827312e+004,1.827312e+004
6.867260e+002,2.268840e+004,2.268840e+004,2.268840e+004,,7.999540e+002,1.815072e+004,1.815072e+004,1.815072e+004
6.868260e+002,2.288890e+004,2.288890e+004,2.288890e+004,,7.998540e+002,1.831112e+004,1.831112e+004,1.831112e+004
6.869260e+002,2.271640e+004,2.271640e+004,2.271640e+004,,7.997540e+002,1.817312e+004,1.817312e+004,1.817312e+004
6.870260e+002,2.256880e+004,2.256880e+004,2.256880e+004,,7.996540e+002,1.805504e+004,1.805504e+004,1.805504e+004
6.871260e+002,2.263400e+004,2.263400e+004,2.263400e+004,,7.995540e+002,1.810720e+004,1.810720e+004,1.810720e+004
6.872260e+002,2.224200e+004,2.224200e+004,2.224200e+004,,7.994540e+002,1.779360e+004,1.779360e+004,1.779360e+004
6.873260e+002,2.253270e+004,2.253270e+004,2.253270e+004,,7.993540e+002,1.802616e+004,1.802616e+004,1.802616e+004
6.874260e+002,2.252020e+004,2.252020e+004,2.252020e+004,,7.992540e+002,1.801616e+004,1.801616e+004,1.801616e+004
6.875260e+002,2.257020e+004,2.257020e+004,2.257020e+004,,7.991540e+002,1.805616e+004,1.805616e+004,1.805616e+004
6.876260e+002,2.271780e+004,2.271780e+004,2.271780e+004,,7.990540e+002,1.817424e+004,1.817424e+004,1.817424e+004
6.877260e+002,2.249940e+004,2.249940e+004,2.249940e+004,,7.989540e+002,1.799952e+004,1.799952e+004,1.799952e+004
6.878260e+002,2.259910e+004,2.259910e+004,2.259910e+004,,7.988540e+002,1.807928e+004,1.807928e+004,1.807928e+004
6.879260e+002,2.272790e+004,2.272790e+004,2.272790e+004,,7.987540e+002,1.818232e+004,1.818232e+004,1.818232e+004
6.880260e+002,2.277250e+004,2.277250e+004,2.277250e+004,,7.986540e+002,1.821800e+004,1.821800e+004,1.821800e+004
6.881260e+002,2.294560e+004,2.294560e+004,2.294560e+004,,7.985540e+002,1.835648e+004,1.835648e+004,1.835648e+004
6.882260e+002,2.300390e+004,2.300390e+004,2.300390e+004,,7.984540e+002,1.840312e+004,1.840312e+004,1.840312e+004
6.883260e+002,2.307610e+004,2.307610e+004,2.307610e+004,,7.983540e+002,1.846088e+004,1.846088e+004,1.846088e+004
6.884260e+002,2.319800e+004,2.319800e+004,2.319800e+004,,7.982540e+002,1.855840e+004,1.855840e+004,1.855840e+004
6.885260e+002,2.301530e+004,2.301530e+004,2.301530e+004,,7.981540e+002,1.841224e+004,1.841224e+004,1.841224e+004
6.886260e+002,2.345900e+004,2.345900e+004,2.345900e+004,,7.980540e+002,1.876720e+004,1.876720e+004,1.876720e+004
6.887260e+002,2.369990e+004,2.369990e+004,2.369990e+004,,7.979540e+002,1.895992e+004,1.895992e+004,1.895992e+004
6.888260e+002,2.369130e+004,2.369130e+004,2.369130e+004,,7.978540e+002,1.895304e+004,1.895304e+004,1.895304e+004
6.889260e+002,2.367870e+004,2.367870e+004,2.367870e+004,,7.977540e+002,1.894296e+004,1.894296e+004,1.894296e+004
6.890260e+002,2.391380e+004,2.391380e+004,2.391380e+004,,7.976540e+002,1.913104e+004,1.913104e+004,1.913104e+004
6.891260e+002,2.431550e+004,2.431550e+004,2.431550e+004,,7.975540e+002,1.945240e+004,1.945240e+004,1.945240e+004
6.892260e+002,2.420280e+004,2.420280e+004,2.420280e+004,,7.974540e+002,1.936224e+004,1.936224e+004,1.936224e+004
6.893260e+002,2.444570e+004,2.444570e+004,2.444570e+004,,7.973540e+002,1.955656e+004,1.955656e+004,1.955656e+004
6.894260e+002,2.441540e+004,2.441540e+004,2.441540e+004,,7.972540e+002,1.953232e+004,1.953232e+004,1.953232e+004
6.895260e+002,2.459580e+004,2.459580e+004,2.459580e+004,,7.971540e+002,1.967664e+004,1.967664e+004,1.967664e+004
6.896260e+002,2.453110e+004,2.453110e+004,2.453110e+004,,7.970540e+002,1.962488e+004,1.962488e+004,1.962488e+004
6.897260e+002,2.509390e+004,2.509390e+004,2.509390e+004,,7.969540e+002,2.007512e+004,2.007512e+004,2.007512e+004
6.898260e+002,2.474430e+004,2.474430e+004,2.474430e+004,,7.968540e+002,1.979544e+004,1.979544e+004,1.979544e+004
6.899260e+002,2.534560e+004,2.534560e+004,2.534560e+004,,7.967540e+002,2.027648e+004,2.027648e+004,2.027648e+004
6.900260e+002,2.526280e+004,2.526280e+004,2.526280e+004,,7.966540e+002,2.021024e+004,2.021024e+004,2.021024e+004
6.901260e+002,2.530040e+004,2.530040e+004,2.530040e+004,,7.965540e+002,2.024032e+004,2.024032e+004,2.024032e+004
6.902260e+002,2.555800e+004,2.555800e+004,2.555800e+004,,7.964540e+002,2.044640e+004,2.044640e+004,2.044640e+004
6.903260e+002,2.558890e+004,2.558890e+004,2.558890e+004,,7.963540e+002,2.047112e+004,2.047112e+004,2.047112e+004
6.904260e+002,2.527010e+004,2.527010e+004,2.527010e+004,,7.962540e+002,2.021608e+004,2.021608e+004,2.021608e+004
6.905260e+002,2.563180e+004,2.563180e+004,2.563180e+004,,7.961540e+002,2.050544e+004,2.050544e+004,2.050544e+004
6.906260e+002,2.535260e+004,2.535260e+004,2.535260e+004,,7.960540e+002,2.028208e+004,2.028208e+004,2.028208e+004
6.907260e+002,2.538440e+004,2.538440e+004,2.538440e+004,,7.959540e+002,2.030752e+004,2.030752e+004,2.030752e+004
6.908260e+002,2.506820e+004,2.506820e+004,2.506820e+004,,7.958540e+002,2.005456e+004,2.005456e+004,2.005456e+004
6.909260e+002,2.513380e+004,2.513380e+004,2.513380e+004,,7.957540e+002,2.010704e+004,2.010704e+004,2.010704e+004
6.910260e+002,2.504080e+004,2.504080e+004,2.504080e+004,,7.956540e+002,2.003264e+004,2.003264e+004,2.003264e+004
6.911260e+002,2.508480e+004,2.508480e+004,2.508480e+004,,7.955540e+002,2.006784e+004,2.006784e+004,2.006784e+004
6.912260e+002,2.501950e+004,2.501950e+004,2.501950e+004,,7.954540e+002,2.001560e+004,2.001560e+004,2.001560e+004
6.913260e+002,2.466210e+004,2.466210e+004,2.466210e+004,,7.953540e+002,1.972968e+004,1.972968e+004,1.972968e+004
