"Cycle 2:Pt #002:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.926620e+002,2.389610e+004,2.059209e+004,2.059209e+004,,7.940180e+002,1.911688e+004,1.647367e+004,1.647367e+004
6.927620e+002,2.350310e+004,2.057821e+004,2.057821e+004,,7.939180e+002,1.880248e+004,1.646257e+004,1.646257e+004
6.928620e+002,2.353300e+004,2.056412e+004,2.056412e+004,,7.938180e+002,1.882640e+004,1.645129e+004,1.645129e+004
6.929620e+002,2.322740e+004,2.055142e+004,2.055142e+004,,7.937180e+002,1.858192e+004,1.644113e+004,1.644113e+004
6.930620e+002,2.317220e+004,2.053892e+004,2.053892e+004,,7.936180e+002,1.853776e+004,1.643114e+004,1.643114e+004
6.931620e+002,2.317950e+004,2.052633e+004,2.052633e+004,,7.935180e+002,1.854360e+004,1.642106e+004,1.642106e+004
6.932620e+002,2.286630e+004,2.051517e+004,2.051517e+004,,7.934180e+002,1.829304e+004,1.641213e+004,1.641213e+004
6.933620e+002,2.289590e+004,2.050381e+004,2.050381e+004,,7.933180e+002,1.831672e+004,1.640305e+004,1.640305e+004
6.934620e+002,2.269420e+004,2.049337e+004,2.049337e+004,,7.932180e+002,1.815536e+004,1.639470e+004,1.639470e+004
6.935620e+002,2.249340e+004,2.048383e+004,2.048383e+004,,7.931180e+002,1.799472e+004,1.638706e+004,1.638706e+004
6.936620e+002,2.266470e+004,2.047343e+004,2.047343e+004,,7.930180e+002,1.813176e+004,1.637874e+004,1.637874e+004
6.937620e+002,2.239060e+004,2.046429e+004,2.046429e+004,,7.929180e+002,1.791248e+004,1.637143e+004,1.637143e+004
6.938620e+002,2.211690e+004,2.045641e+004,2.045641e+004,,7.928180e+002,1.769352e+004,1.636513e+004,1.636513e+004
6.939620e+002,2.203630e+004,2.044887e+004,2.044887e+004,,7.927180e+002,1.762904e+004,1.635910e+004,1.635910e+004
6.940620e+002,2.196230e+004,2.044166e+004,2.044166e+004,,7.926180e+002,1.756984e+004,1.635332e+004,1.635332e+004
6.941620e+002,2.176140e+004,2.043536e+004,2.043536e+004,,7.925180e+002,1.740912e+004,1.634829e+004,1.634829e+004
6.942620e+002,2.154830e+004,2.043005e+004,2.043005e+004,,7.924180e+002,1.723864e+004,1.634404e+004,1.634404e+004
6.943620e+002,2.150490e+004,2.042493e+004,2.042493e+004,,7.923180e+002,1.720392e+004,1.633994e+004,1.633994e+004
6.944620e+002,2.178810e+004,2.041843e+004,2.041843e+004,,7.922180e+002,1.743048e+004,1.633474e+004,1.633474e+004
6.945620e+002,2.145050e+004,2.041351e+004,2.041351e+004,,7.921180e+002,1.716040e+004,1.633081e+004,1.633081e+004
6.946620e+002,2.162620e+004,2.040772e+004,2.040772e+004,,7.920180e+002,1.730096e+004,1.632618e+004,1.632618e+004
6.947620e+002,2.147340e+004,2.040264e+004,2.040264e+004,,7.919180e+002,1.717872e+004,1.632211e+004,1.632211e+004
6.948620e+002,2.147090e+004,2.039755e+004,2.039755e+004,,7.918180e+002,1.717672e+004,1.631804e+004,1.631804e+004
6.949620e+002,2.149190e+004,2.039233e+004,2.039233e+004,,7.917180e+002,1.719352e+004,1.631386e+004,1.631386e+004
6.950620e+002,2.143160e+004,2.038737e+004,2.038737e+004,,7.916180e+002,1.714528e+004,1.630990e+004,1.630990e+004
6.951620e+002,2.155320e+004,2.038181e+004,2.038181e+004,,7.915180e+002,1.724256e+004,1.630545e+004,1.630545e+004
6.952620e+002,2.145030e+004,2.037672e+004,2.037672e+004,,7.914180e+002,1.716024e+004,1.630137e+004,1.630137e+004
6.953620e+002,2.160590e+004,2.037086e+004,2.037086e+004,,7.913180e+002,1.728472e+004,1.629668e+004,1.629668e+004
6.954620e+002,2.167020e+004,2.036466e+004,2.036466e+004,,7.912180e+002,1.733616e+004,1.629173e+004,1.629173e+004
6.955620e+002,2.155180e+004,2.035900e+004,2.035900e+004,,7.911180e+002,1.724144e+004,1.628720e+004,1.628720e+004
6.956620e+002,2.153960e+004,2.035337e+004,2.035337e+004,,7.910180e+002,1.723168e+004,1.628269e+004,1.628269e+004
6.957620e+002,2.143640e+004,2.034820e+004,2.034820e+004,,7.909180e+002,1.714912e+004,1.627856e+004,1.627856e+004
6.958620e+002,2.188220e+004,2.034089e+004,2.034089e+004,,7.908180e+002,1.750576e+004,1.627271e+004,1.627271e+004
6.959620e+002,2.151140e+004,2.033531e+004,2.033531e+004,,7.907180e+002,1.720912e+004,1.626824e+004,1.626824e+004
6.960620e+002,2.174680e+004,2.032857e+004,2.032857e+004,,7.906180e+002,1.739744e+004,1.626286e+004,1.626286e+004
6.961620e+002,2.170900e+004,2.032199e+004,2.032199e+004,,7.905180e+002,1.736720e+004,1.625759e+004,1.625759e+004
6.962620e+002,2.172970e+004,2.031528e+004,2.031528e+004,,7.904180e+002,1.738376e+004,1.625222e+004,1.625222e+004
6.963620e+002,2.212240e+004,2.030666e+004,2.030666e+004,,7.903180e+002,1.769792e+004,1.624533e+004,1.624533e+004
6.964620e+002,2.192450e+004,2.029895e+004,2.029895e+004,,7.902180e+002,1.753960e+004,1.623916e+004,1.623916e+004
6.965620e+002,2.195880e+004,2.029103e+004,2.029103e+004,,7.901180e+002,1.756704e+004,1.623282e+004,1.623282e+004
6.966620e+002,2.219510e+004,2.028195e+004,2.028195e+004,,7.900180e+002,1.775608e+004,1.622556e+004,1.622556e+004
6.967620e+002,2.206350e+004,2.027345e+004,2.027345e+004,,7.899180e+002,1.765080e+004,1.621876e+004,1.621876e+004
6.968620e+002,2.255170e+004,2.026259e+004,2.026259e+004,,7.898180e+002,1.804136e+004,1.621007e+004,1.621007e+004
6.969620e+002,2.238410e+004,2.025247e+004,2.025247e+004,,7.897180e+002,1.790728e+004,1.620198e+004,1.620198e+004
6.970620e+002,2.231890e+004,2.024262e+004,2.024262e+004,,7.896180e+002,1.785512e+004,1.619409e+004,1.619409e+004
6.971620e+002,2.236710e+004,2.023249e+004,2.023249e+004,,7.895180e+002,1.789368e+004,1.618599e+004,1.618599e+004
6.972620e+002,2.261370e+004,2.022113e+004,2.022113e+004,,7.894180e+002,1.809096e+004,1.617691e+004,1.617691e+004
6.973620e+002,2.255670e+004,2.020999e+004,2.020999e+004,,7.893180e+002,1.804536e+004,1.616799e+004,1.616799e+004
6.974620e+002,2.257260e+004,2.019873e+004,2.019873e+004,,7.892180e+002,1.805808e+004,1.615898e+004,1.615898e+004
6.975620e+002,2.258010e+004,2.018737e+004,2.018737e+004,,7.891180e+002,1.806408e+004,1.614990e+004,1.614990e+004
6.976620e+002,2.283200e+004,2.017476e+004,2.017476e+004,,7.890180e+002,1.826560e+004,1.613981e+004,1.613981e+004
6.977620e+002,2.282270e+004,2.016213e+004,2.016213e+004,,7.889180e+002,1.825816e+004,1.612970e+004,1.612970e+004
6.978620e+002,2.311470e+004,2.014805e+004,2.014805e+004,,7.888180e+002,1.849176e+004,1.611844e+004,1.611844e+004
6.979620e+002,2.319830e+004,2.013350e+004,2.013350e+004,,7.887180e+002,1.855864e+004,1.610680e+004,1.610680e+004
6.980620e+002,2.344310e+004,2.011772e+004,2.011772e+004,,7.886180e+002,1.875448e+004,1.609418e+004,1.609418e+004
6.981620e+002,2.311440e+004,2.010343e+004,2.010343e+004,,7.885180e+002,1.849152e+004,1.608274e+004,1.608274e+004
6.982620e+002,2.308000e+004,2.008924e+004,2.008924e+004,,7.884180e+002,1.846400e+004,1.607139e+004,1.607139e+004
6.983620e+002,2.352580e+004,2.007285e+004,2.007285e+004,,7.883180e+002,1.882064e+004,1.605828e+004,1.605828e+004
6.984620e+002,2.338650e+004,2.005705e+004,2.005705e+004,,7.882180e+002,1.870920e+004,1.604564e+004,1.604564e+004
6.985620e+002,2.372460e+004,2.003956e+004,2.003956e+004,,7.881180e+002,1.897968e+004,1.603164e+004,1.603164e+004
6.986620e+002,2.387740e+004,2.002125e+004,2.002125e+004,,7.880180e+002,1.910192e+004,1.601700e+004,1.601700e+004
6.987620e+002,2.383230e+004,2.000308e+004,2.000308e+004,,7.879180e+002,1.906584e+004,1.600246e+004,1.600246e+004
6.988620e+002,2.401740e+004,1.998394e+004,1.998394e+004,,7.878180e+002,1.921392e+004,1.598715e+004,1.598715e+004
6.989620e+002,2.401580e+004,1.996471e+004,1.996471e+004,,7.877180e+002,1.921264e+004,1.597177e+004,1.597177e+004
6.990620e+002,2.415700e+004,1.994472e+004,1.994472e+004,,7.876180e+002,1.932560e+004,1.595577e+004,1.595577e+004
6.991620e+002,2.445830e+004,1.992319e+004,1.992319e+004,,7.875180e+002,1.956664e+004,1.593855e+004,1.593855e+004
6.992620e+002,2.451920e+004,1.990127e+004,1.990127e+004,,7.874180e+002,1.961536e+004,1.592102e+004,1.592102e+004
6.993620e+002,2.483900e+004,1.987773e+004,1.987773e+004,,7.873180e+002,1.987120e+004,1.590218e+004,1.590218e+004
6.994620e+002,2.470480e+004,1.985471e+004,1.985471e+004,,7.872180e+002,1.976384e+004,1.588377e+004,1.588377e+004
6.995620e+002,2.482430e+004,1.983101e+004,1.983101e+004,,7.871180e+002,1.985944e+004,1.586481e+004,1.586481e+004
6.996620e+002,2.514870e+004,1.980565e+004,1.980565e+004,,7.870180e+002,2.011896e+004,1.584452e+004,1.584452e+004
6.997620e+002,2.480050e+004,1.978183e+004,1.978183e+004,,7.869180e+002,1.984040e+004,1.582546e+004,1.582546e+004
6.998620e+002,2.511320e+004,1.975640e+004,1.975640e+004,,7.868180e+002,2.009056e+004,1.580512e+004,1.580512e+004
6.999620e+002,2.538090e+004,1.972958e+004,1.972958e+004,,7.867180e+002,2.030472e+004,1.578367e+004,1.578367e+004
7.000620e+002,2.551870e+004,1.970197e+004,1.970197e+004,,7.866180e+002,2.041496e+004,1.576158e+004,1.576158e+004
7.001620e+002,2.552020e+004,1.967423e+004,1.967423e+004,,7.865180e+002,2.041616e+004,1.573938e+004,1.573938e+004
7.002620e+002,2.576910e+004,1.964516e+004,1.964516e+004,,7.864180e+002,2.061528e+004,1.571613e+004,1.571613e+004
7.003620e+002,2.581390e+004,1.961575e+004,1.961575e+004,,7.863180e+002,2.065112e+004,1.569260e+004,1.569260e+004
7.004620e+002,2.579740e+004,1.958627e+004,1.958627e+004,,7.862180e+002,2.063792e+004,1.566901e+004,1.566901e+004
7.005620e+002,2.597410e+004,1.955580e+004,1.955580e+004,,7.861180e+002,2.077928e+004,1.564464e+004,1.564464e+004
7.006620e+002,2.615960e+004,1.952431e+004,1.952431e+004,,7.860180e+002,2.092768e+004,1.561945e+004,1.561945e+004
7.007620e+002,2.584040e+004,1.949419e+004,1.949419e+004,,7.859180e+002,2.067232e+004,1.559535e+004,1.559535e+004
7.008620e+002,2.604150e+004,1.946297e+004,1.946297e+004,,7.858180e+002,2.083320e+004,1.557037e+004,1.557037e+004
7.009620e+002,2.614770e+004,1.943109e+004,1.943109e+004,,7.857180e+002,2.091816e+004,1.554487e+004,1.554487e+004
7.010620e+002,2.609120e+004,1.939933e+004,1.939933e+004,,7.856180e+002,2.087296e+004,1.551946e+004,1.551946e+004
7.011620e+002,2.614810e+004,1.936714e+004,1.936714e+004,,7.855180e+002,2.091848e+004,1.549372e+004,1.549372e+004
7.012620e+002,2.594320e+004,1.933578e+004,1.933578e+004,,7.854180e+002,2.075456e+004,1.546863e+004,1.546863e+004
7.013620e+002,2.601700e+004,1.930392e+004,1.930392e+004,,7.853180e+002,2.081360e+004,1.544314e+004,1.544314e+004
7.014620e+002,2.609440e+004,1.927154e+004,1.927154e+004,,7.852180e+002,2.087552e+004,1.541723e+004,1.541723e+004
7.015620e+002,2.589170e+004,1.923997e+004,1.923997e+004,,7.851180e+002,2.071336e+004,1.539198e+004,1.539198e+004
7.016620e+002,2.601260e+004,1.920767e+004,1.920767e+004,,7.850180e+002,2.081008e+004,1.536614e+004,1.536614e+004
7.017620e+002,2.609470e+004,1.917483e+004,1.917483e+004,,7.849180e+002,2.087576e+004,1.533986e+004,1.533986e+004
7.018620e+002,2.594680e+004,1.914253e+004,1.914253e+004,,7.848180e+002,2.075744e+004,1.531403e+004,1.531403e+004
7.019620e+002,2.637630e+004,1.910804e+004,1.910804e+004,,7.847180e+002,2.110104e+004,1.528643e+004,1.528643e+004
7.020620e+002,2.597430e+004,1.907529e+004,1.907529e+004,,7.846180e+002,2.077944e+004,1.526023e+004,1.526023e+004
7.021620e+002,2.591960e+004,1.904265e+004,1.904265e+004,,7.845180e+002,2.073568e+004,1.523412e+004,1.523412e+004
7.022620e+002,2.567200e+004,1.901104e+004,1.901104e+004,,7.844180e+002,2.053760e+004,1.520883e+004,1.520883e+004
7.023620e+002,2.584500e+004,1.897845e+004,1.897845e+004,,7.843180e+002,2.067600e+004,1.518276e+004,1.518276e+004
7.024620e+002,2.589300e+004,1.894547e+004,1.894547e+004,,7.842180e+002,2.071440e+004,1.515638e+004,1.515638e+004
7.025620e+002,2.600620e+004,1.891180e+004,1.891180e+004,,7.841180e+002,2.080496e+004,1.512944e+004,1.512944e+004
7.026620e+002,2.568790e+004,1.887949e+004,1.887949e+004,,7.840180e+002,2.055032e+004,1.510359e+004,1.510359e+004
7.027620e+002,2.582870e+004,1.884635e+004,1.884635e+004,,7.839180e+002,2.066296e+004,1.507708e+004,1.507708e+004
7.028620e+002,2.589520e+004,1.881273e+004,1.881273e+004,,7.838180e+002,2.071616e+004,1.505019e+004,1.505019e+004
7.029620e+002,2.594980e+004,1.877870e+004,1.877870e+004,,7.837180e+002,2.075984e+004,1.502296e+004,1.502296e+004
7.030620e+002,2.590410e+004,1.874472e+004,1.874472e+004,,7.836180e+002,2.072328e+004,1.499578e+004,1.499578e+004
7.031620e+002,2.597570e+004,1.871024e+004,1.871024e+004,,7.835180e+002,2.078056e+004,1.496819e+004,1.496819e+004
7.032620e+002,2.600890e+004,1.867543e+004,1.867543e+004,,7.834180e+002,2.080712e+004,1.494034e+004,1.494034e+004
7.033620e+002,2.595230e+004,1.864073e+004,1.864073e+004,,7.833180e+002,2.076184e+004,1.491258e+004,1.491258e+004
7.034620e+002,2.624970e+004,1.860444e+004,1.860444e+004,,7.832180e+002,2.099976e+004,1.488355e+004,1.488355e+004
7.035620e+002,2.644990e+004,1.856703e+004,1.856703e+004,,7.831180e+002,2.115992e+004,1.485362e+004,1.485362e+004
7.036620e+002,2.620950e+004,1.853058e+004,1.853058e+004,,7.830180e+002,2.096760e+004,1.482447e+004,1.482447e+004
7.037620e+002,2.650350e+004,1.849256e+004,1.849256e+004,,7.829180e+002,2.120280e+004,1.479405e+004,1.479405e+004
7.038620e+002,2.656490e+004,1.845406e+004,1.845406e+004,,7.828180e+002,2.125192e+004,1.476325e+004,1.476325e+004
7.039620e+002,2.676730e+004,1.841442e+004,1.841442e+004,,7.827180e+002,2.141384e+004,1.473154e+004,1.473154e+004
7.040620e+002,2.687740e+004,1.837406e+004,1.837406e+004,,7.826180e+002,2.150192e+004,1.469925e+004,1.469925e+004
7.041620e+002,2.701630e+004,1.833285e+004,1.833285e+004,,7.825180e+002,2.161304e+004,1.466628e+004,1.466628e+004
7.042620e+002,2.766140e+004,1.828836e+004,1.828836e+004,,7.824180e+002,2.212912e+004,1.463069e+004,1.463069e+004
7.043620e+002,2.769570e+004,1.824350e+004,1.824350e+004,,7.823180e+002,2.215656e+004,1.459480e+004,1.459480e+004
7.044620e+002,2.801300e+004,1.819691e+004,1.819691e+004,,7.822180e+002,2.241040e+004,1.455753e+004,1.455753e+004
7.045620e+002,2.780640e+004,1.815108e+004,1.815108e+004,,7.821180e+002,2.224512e+004,1.452087e+004,1.452087e+004
7.046620e+002,2.843150e+004,1.810206e+004,1.810206e+004,,7.820180e+002,2.274520e+004,1.448165e+004,1.448165e+004
7.047620e+002,2.844920e+004,1.805271e+004,1.805271e+004,,7.819180e+002,2.275936e+004,1.444217e+004,1.444217e+004
7.048620e+002,2.865660e+004,1.800215e+004,1.800215e+004,,7.818180e+002,2.292528e+004,1.440172e+004,1.440172e+004
7.049620e+002,2.888320e+004,1.795026e+004,1.795026e+004,,7.817180e+002,2.310656e+004,1.436020e+004,1.436020e+004
7.050620e+002,2.929900e+004,1.789613e+004,1.789613e+004,,7.816180e+002,2.343920e+004,1.431691e+004,1.431691e+004
7.051620e+002,2.948420e+004,1.784087e+004,1.784087e+004,,7.815180e+002,2.358736e+004,1.427270e+004,1.427270e+004
7.052620e+002,2.981900e+004,1.778375e+004,1.778375e+004,,7.814180e+002,2.385520e+004,1.422700e+004,1.422700e+004
7.053620e+002,3.007730e+004,1.772513e+004,1.772513e+004,,7.813180e+002,2.406184e+004,1.418010e+004,1.418010e+004
7.054620e+002,3.034610e+004,1.766494e+004,1.766494e+004,,7.812180e+002,2.427688e+004,1.413195e+004,1.413195e+004
7.055620e+002,3.052690e+004,1.760360e+004,1.760360e+004,,7.811180e+002,2.442152e+004,1.408288e+004,1.408288e+004
7.056620e+002,3.119900e+004,1.753877e+004,1.753877e+004,,7.810180e+002,2.495920e+004,1.403101e+004,1.403101e+004
7.057620e+002,3.130530e+004,1.747312e+004,1.747312e+004,,7.809180e+002,2.504424e+004,1.397849e+004,1.397849e+004
7.058620e+002,3.148110e+004,1.740631e+004,1.740631e+004,,7.808180e+002,2.518488e+004,1.392505e+004,1.392505e+004
7.059620e+002,3.158400e+004,1.733870e+004,1.733870e+004,,7.807180e+002,2.526720e+004,1.387096e+004,1.387096e+004
7.060620e+002,3.185620e+004,1.726947e+004,1.726947e+004,,7.806180e+002,2.548496e+004,1.381558e+004,1.381558e+004
7.061620e+002,3.181780e+004,1.720009e+004,1.720009e+004,,7.805180e+002,2.545424e+004,1.376007e+004,1.376007e+004
7.062620e+002,3.158830e+004,1.713148e+004,1.713148e+004,,7.804180e+002,2.527064e+004,1.370518e+004,1.370518e+004
7.063620e+002,3.152340e+004,1.706284e+004,1.706284e+004,,7.803180e+002,2.521872e+004,1.365028e+004,1.365028e+004
7.064620e+002,3.143990e+004,1.699428e+004,1.699428e+004,,7.802180e+002,2.515192e+004,1.359543e+004,1.359543e+004
7.065620e+002,3.146760e+004,1.692526e+004,1.692526e+004,,7.801180e+002,2.517408e+004,1.354021e+004,1.354021e+004
7.066620e+002,3.112570e+004,1.685754e+004,1.685754e+004,,7.800180e+002,2.490056e+004,1.348603e+004,1.348603e+004
7.067620e+002,3.115220e+004,1.678937e+004,1.678937e+004,,7.799180e+002,2.492176e+004,1.343150e+004,1.343150e+004
7.068620e+002,3.044940e+004,1.672423e+004,1.672423e+004,,7.798180e+002,2.435952e+004,1.337938e+004,1.337938e+004
7.069620e+002,3.018090e+004,1.666006e+004,1.666006e+004,,7.797180e+002,2.414472e+004,1.332805e+004,1.332805e+004
7.070620e+002,2.975240e+004,1.659762e+004,1.659762e+004,,7.796180e+002,2.380192e+004,1.327810e+004,1.327810e+004
7.071620e+002,2.943040e+004,1.653642e+004,1.653642e+004,,7.795180e+002,2.354432e+004,1.322914e+004,1.322914e+004
7.072620e+002,2.917490e+004,1.647615e+004,1.647615e+004,,7.794180e+002,2.333992e+004,1.318092e+004,1.318092e+004
7.073620e+002,2.880570e+004,1.641736e+004,1.641736e+004,,7.793180e+002,2.304456e+004,1.313388e+004,1.313388e+004
7.074620e+002,2.823220e+004,1.636101e+004,1.636101e+004,,7.792180e+002,2.258576e+004,1.308881e+004,1.308881e+004
7.075620e+002,2.735160e+004,1.630860e+004,1.630860e+004,,7.791180e+002,2.188128e+004,1.304688e+004,1.304688e+004
7.076620e+002,2.712800e+004,1.625700e+004,1.625700e+004,,7.790180e+002,2.170240e+004,1.300560e+004,1.300560e+004
7.077620e+002,2.685020e+004,1.620649e+004,1.620649e+004,,7.789180e+002,2.148016e+004,1.296519e+004,1.296519e+004
7.078620e+002,2.659370e+004,1.615695e+004,1.615695e+004,,7.788180e+002,2.127496e+004,1.292556e+004,1.292556e+004
7.079620e+002,2.594010e+004,1.611030e+004,1.611030e+004,,7.787180e+002,2.075208e+004,1.288824e+004,1.288824e+004
7.080620e+002,2.549220e+004,1.606556e+004,1.606556e+004,,7.786180e+002,2.039376e+004,1.285244e+004,1.285244e+004
7.081620e+002,2.494200e+004,1.602323e+004,1.602323e+004,,7.785180e+002,1.995360e+004,1.281858e+004,1.281858e+004
7.082620e+002,2.498310e+004,1.598050e+004,1.598050e+004,,7.784180e+002,1.998648e+004,1.278440e+004,1.278440e+004
7.083620e+002,2.411640e+004,1.594170e+004,1.594170e+004,,7.783180e+002,1.929312e+004,1.275336e+004,1.275336e+004
7.084620e+002,2.358550e+004,1.590525e+004,1.590525e+004,,7.782180e+002,1.886840e+004,1.272420e+004,1.272420e+004
7.085620e+002,2.368510e+004,1.586814e+004,1.586814e+004,,7.781180e+002,1.894808e+004,1.269452e+004,1.269452e+004
7.086620e+002,2.323800e+004,1.583300e+004,1.583300e+004,,7.780180e+002,1.859040e+004,1.266640e+004,1.266640e+004
7.087620e+002,2.313870e+004,1.579816e+004,1.579816e+004,,7.779180e+002,1.851096e+004,1.263853e+004,1.263853e+004
7.088620e+002,2.268250e+004,1.576533e+004,1.576533e+004,,7.778180e+002,1.814600e+004,1.261226e+004,1.261226e+004
7.089620e+002,2.201880e+004,1.573551e+004,1.573551e+004,,7.777180e+002,1.761504e+004,1.258841e+004,1.258841e+004
7.090620e+002,2.189630e+004,1.570613e+004,1.570613e+004,,7.776180e+002,1.751704e+004,1.256490e+004,1.256490e+004
7.091620e+002,2.153950e+004,1.567831e+004,1.567831e+004,,7.775180e+002,1.723160e+004,1.254265e+004,1.254265e+004
7.092620e+002,2.129020e+004,1.565155e+004,1.565155e+004,,7.774180e+002,1.703216e+004,1.252124e+004,1.252124e+004
7.093620e+002,2.101980e+004,1.562595e+004,1.562595e+004,,7.773180e+002,1.681584e+004,1.250076e+004,1.250076e+004
7.094620e+002,2.074620e+004,1.560153e+004,1.560153e+004,,7.772180e+002,1.659696e+004,1.248122e+004,1.248122e+004
7.095620e+002,2.043420e+004,1.557848e+004,1.557848e+004,,7.771180e+002,1.634736e+004,1.246279e+004,1.246279e+004
7.096620e+002,2.008660e+004,1.555698e+004,1.555698e+004,,7.770180e+002,1.606928e+004,1.244559e+004,1.244559e+004
7.097620e+002,1.980970e+004,1.553670e+004,1.553670e+004,,7.769180e+002,1.584776e+004,1.242936e+004,1.242936e+004
7.098620e+002,1.941080e+004,1.551823e+004,1.551823e+004,,7.768180e+002,1.552864e+004,1.241458e+004,1.241458e+004
7.099620e+002,1.925400e+004,1.550041e+004,1.550041e+004,,7.767180e+002,1.540320e+004,1.240033e+004,1.240033e+004
7.100620e+002,1.925150e+004,1.548252e+004,1.548252e+004,,7.766180e+002,1.540120e+004,1.238602e+004,1.238602e+004
7.101620e+002,1.878280e+004,1.546679e+004,1.546679e+004,,7.765180e+002,1.502624e+004,1.237343e+004,1.237343e+004
7.102620e+002,1.858890e+004,1.545190e+004,1.545190e+004,,7.764180e+002,1.487112e+004,1.236152e+004,1.236152e+004
7.103620e+002,1.850320e+004,1.543735e+004,1.543735e+004,,7.763180e+002,1.480256e+004,1.234988e+004,1.234988e+004
7.104620e+002,1.874130e+004,1.542159e+004,1.542159e+004,,7.762180e+002,1.499304e+004,1.233727e+004,1.233727e+004
7.105620e+002,1.837120e+004,1.540752e+004,1.540752e+004,,7.761180e+002,1.469696e+004,1.232602e+004,1.232602e+004
7.106620e+002,1.829730e+004,1.539374e+004,1.539374e+004,,7.760180e+002,1.463784e+004,1.231499e+004,1.231499e+004
7.107620e+002,1.800820e+004,1.538127e+004,1.538127e+004,,7.759180e+002,1.440656e+004,1.230502e+004,1.230502e+004
7.108620e+002,1.791090e+004,1.536921e+004,1.536921e+004,,7.758180e+002,1.432872e+004,1.229537e+004,1.229537e+004
7.109620e+002,1.808210e+004,1.535627e+004,1.535627e+004,,7.757180e+002,1.446568e+004,1.228502e+004,1.228502e+004
7.110620e+002,1.786770e+004,1.534430e+004,1.534430e+004,,7.756180e+002,1.429416e+004,1.227544e+004,1.227544e+004
7.111620e+002,1.781920e+004,1.533249e+004,1.533249e+004,,7.755180e+002,1.425536e+004,1.226600e+004,1.226600e+004
7.112620e+002,1.809640e+004,1.531931e+004,1.531931e+004,,7.754180e+002,1.447712e+004,1.225545e+004,1.225545e+004
7.113620e+002,1.779790e+004,1.530749e+004,1.530749e+004,,7.753180e+002,1.423832e+004,1.224600e+004,1.224600e+004
7.114620e+002,1.762470e+004,1.529644e+004,1.529644e+004,,7.752180e+002,1.409976e+004,1.223716e+004,1.223716e+004
7.115620e+002,1.774270e+004,1.528478e+004,1.528478e+004,,7.751180e+002,1.419416e+004,1.222782e+004,1.222782e+004
7.116620e+002,1.775420e+004,1.527300e+004,1.527300e+004,,7.750180e+002,1.420336e+004,1.221840e+004,1.221840e+004
7.117620e+002,1.766910e+004,1.526158e+004,1.526158e+004,,7.749180e+002,1.413528e+004,1.220926e+004,1.220926e+004
7.118620e+002,1.758380e+004,1.525050e+004,1.525050e+004,,7.748180e+002,1.406704e+004,1.220040e+004,1.220040e+004
7.119620e+002,1.778290e+004,1.523842e+004,1.523842e+004,,7.747180e+002,1.422632e+004,1.219074e+004,1.219074e+004
7.120620e+002,1.777720e+004,1.522632e+004,1.522632e+004,,7.746180e+002,1.422176e+004,1.218105e+004,1.218105e+004
7.121620e+002,1.750600e+004,1.521545e+004,1.521545e+004,,7.745180e+002,1.400480e+004,1.217236e+004,1.217236e+004
7.122620e+002,1.758500e+004,1.520415e+004,1.520415e+004,,7.744180e+002,1.406800e+004,1.216332e+004,1.216332e+004
7.123620e+002,1.748210e+004,1.519328e+004,1.519328e+004,,7.743180e+002,1.398568e+004,1.215463e+004,1.215463e+004
7.124620e+002,1.744110e+004,1.518256e+004,1.518256e+004,,7.742180e+002,1.395288e+004,1.214605e+004,1.214605e+004
7.125620e+002,1.742850e+004,1.517185e+004,1.517185e+004,,7.741180e+002,1.394280e+004,1.213748e+004,1.213748e+004
7.126620e+002,1.743330e+004,1.516107e+004,1.516107e+004,,7.740180e+002,1.394664e+004,1.212885e+004,1.212885e+004
7.127620e+002,1.721570e+004,1.515127e+004,1.515127e+004,,7.739180e+002,1.377256e+004,1.212102e+004,1.212102e+004
7.128620e+002,1.708680e+004,1.514204e+004,1.514204e+004,,7.738180e+002,1.366944e+004,1.211363e+004,1.211363e+004
7.129620e+002,1.707160e+004,1.513284e+004,1.513284e+004,,7.737180e+002,1.365728e+004,1.210627e+004,1.210627e+004
7.130620e+002,1.725740e+004,1.512271e+004,1.512271e+004,,7.736180e+002,1.380592e+004,1.209816e+004,1.209816e+004
7.131620e+002,1.751360e+004,1.511130e+004,1.511130e+004,,7.735180e+002,1.401088e+004,1.208904e+004,1.208904e+004
7.132620e+002,1.728070e+004,1.510096e+004,1.510096e+004,,7.734180e+002,1.382456e+004,1.208077e+004,1.208077e+004
7.133620e+002,1.719250e+004,1.509098e+004,1.509098e+004,,7.733180e+002,1.375400e+004,1.207279e+004,1.207279e+004
7.134620e+002,1.708370e+004,1.508148e+004,1.508148e+004,,7.732180e+002,1.366696e+004,1.206519e+004,1.206519e+004
7.135620e+002,1.743810e+004,1.507024e+004,1.507024e+004,,7.731180e+002,1.395048e+004,1.205619e+004,1.205619e+004
7.136620e+002,1.704190e+004,1.506084e+004,1.506084e+004,,7.730180e+002,1.363352e+004,1.204867e+004,1.204867e+004
7.137620e+002,1.687560e+004,1.505219e+004,1.505219e+004,,7.729180e+002,1.350048e+004,1.204175e+004,1.204175e+004
7.138620e+002,1.689920e+004,1.504338e+004,1.504338e+004,,7.728180e+002,1.351936e+004,1.203470e+004,1.203470e+004
