"Cycle 2:Pt #001:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.760890e+002,2.377550e+004,2.377550e+004,2.377550e+004,,8.105910e+002,1.902040e+004,1.902040e+004,1.902040e+004
6.761890e+002,2.346510e+004,2.346510e+004,2.346510e+004,,8.104910e+002,1.877208e+004,1.877208e+004,1.877208e+004
6.762890e+002,2.361160e+004,2.361160e+004,2.361160e+004,,8.103910e+002,1.888928e+004,1.888928e+004,1.888928e+004
6.763890e+002,2.346580e+004,2.346580e+004,2.346580e+004,,8.102910e+002,1.877264e+004,1.877264e+004,1.877264e+004
6.764890e+002,2.360780e+004,2.360780e+004,2.360780e+004,,8.101910e+002,1.888624e+004,1.888624e+004,1.888624e+004
6.765890e+002,2.329280e+004,2.329280e+004,2.329280e+004,,8.100910e+002,1.863424e+004,1.863424e+004,1.863424e+004
6.766890e+002,2.360140e+004,2.360140e+004,2.360140e+004,,8.099910e+002,1.888112e+004,1.888112e+004,1.888112e+004
6.767890e+002,2.341480e+004,2.341480e+004,2.341480e+004,,8.098910e+002,1.873184e+004,1.873184e+004,1.873184e+004
6.768890e+002,2.358170e+004,2.358170e+004,2.358170e+004,,8.097910e+002,1.886536e+004,1.886536e+004,1.886536e+004
6.769890e+002,2.369860e+004,2.369860e+004,2.369860e+004,,8.096910e+002,1.895888e+004,1.895888e+004,1.895888e+004
6.770890e+002,2.330000e+004,2.330000e+004,2.330000e+004,,8.095910e+002,1.864000e+004,1.864000e+004,1.864000e+004
6.771890e+002,2.343870e+004,2.343870e+004,2.343870e+004,,8.094910e+002,1.875096e+004,1.875096e+004,1.875096e+004
6.772890e+002,2.350980e+004,2.350980e+004,2.350980e+004,,8.093910e+002,1.880784e+004,1.880784e+004,1.880784e+004
6.773890e+002,2.342640e+004,2.342640e+004,2.342640e+004,,8.092910e+002,1.874112e+004,1.874112e+004,1.874112e+004
6.774890e+002,2.361990e+004,2.361990e+004,2.361990e+004,,8.091910e+002,1.889592e+004,1.889592e+004,1.889592e+004
6.775890e+002,2.323720e+004,2.323720e+004,2.323720e+004,,8.090910e+002,1.858976e+004,1.858976e+004,1.858976e+004
6.776890e+002,2.345890e+004,2.345890e+004,2.345890e+004,,8.089910e+002,1.876712e+004,1.876712e+004,1.876712e+004
6.777890e+002,2.367780e+004,2.367780e+004,2.367780e+004,,8.088910e+002,1.894224e+004,1.894224e+004,1.894224e+004
6.778890e+002,2.358780e+004,2.358780e+004,2.358780e+004,,8.087910e+002,1.887024e+004,1.887024e+004,1.887024e+004
6.779890e+002,2.347820e+004,2.347820e+004,2.347820e+004,,8.086910e+002,1.878256e+004,1.878256e+004,1.878256e+004
6.780890e+002,2.335270e+004,2.335270e+004,2.335270e+004,,8.085910e+002,1.868216e+004,1.868216e+004,1.868216e+004
6.781890e+002,2.340660e+004,2.340660e+004,2.340660e+004,,8.084910e+002,1.872528e+004,1.872528e+004,1.872528e+004
6.782890e+002,2.370400e+004,2.370400e+004,2.370400e+004,,8.083910e+002,1.896320e+004,1.896320e+004,1.896320e+004
6.783890e+002,2.363790e+004,2.363790e+004,2.363790e+004,,8.082910e+002,1.891032e+004,1.891032e+004,1.891032e+004
6.784890e+002,2.344600e+004,2.344600e+004,2.344600e+004,,8.081910e+002,1.875680e+004,1.875680e+004,1.875680e+004
6.785890e+002,2.340770e+004,2.340770e+004,2.340770e+004,,8.080910e+002,1.872616e+004,1.872616e+004,1.872616e+004
6.786890e+002,2.332260e+004,2.332260e+004,2.332260e+004,,8.079910e+002,1.865808e+004,1.865808e+004,1.865808e+004
6.787890e+002,2.328430e+004,2.328430e+004,2.328430e+004,,8.078910e+002,1.862744e+004,1.862744e+004,1.862744e+004
6.788890e+002,2.352040e+004,2.352040e+004,2.352040e+004,,8.077910e+002,1.881632e+004,1.881632e+004,1.881632e+004
6.789890e+002,2.388670e+004,2.388670e+004,2.388670e+004,,8.076910e+002,1.910936e+004,1.910936e+004,1.910936e+004
6.790890e+002,2.364290e+004,2.364290e+004,2.364290e+004,,8.075910e+002,1.891432e+004,1.891432e+004,1.891432e+004
6.791890e+002,2.368230e+004,2.368230e+004,2.368230e+004,,8.074910e+002,1.894584e+004,1.894584e+004,1.894584e+004
6.792890e+002,2.389440e+004,2.389440e+004,2.389440e+004,,8.073910e+002,1.911552e+004,1.911552e+004,1.911552e+004
6.793890e+002,2.351250e+004,2.351250e+004,2.351250e+004,,8.072910e+002,1.881000e+004,1.881000e+004,1.881000e+004
6.794890e+002,2.389570e+004,2.389570e+004,2.389570e+004,,8.071910e+002,1.911656e+004,1.911656e+004,1.911656e+004
6.795890e+002,2.374600e+004,2.374600e+004,2.374600e+004,,8.070910e+002,1.899680e+004,1.899680e+004,1.899680e+004
6.796890e+002,2.387470e+004,2.387470e+004,2.387470e+004,,8.069910e+002,1.909976e+004,1.909976e+004,1.909976e+004
6.797890e+002,2.380460e+004,2.380460e+004,2.380460e+004,,8.068910e+002,1.904368e+004,1.904368e+004,1.904368e+004
6.798890e+002,2.411700e+004,2.411700e+004,2.411700e+004,,8.067910e+002,1.929360e+004,1.929360e+004,1.929360e+004
6.799890e+002,2.371440e+004,2.371440e+004,2.371440e+004,,8.066910e+002,1.897152e+004,1.897152e+004,1.897152e+004
6.800890e+002,2.405190e+004,2.405190e+004,2.405190e+004,,8.065910e+002,1.924152e+004,1.924152e+004,1.924152e+004
6.801890e+002,2.383610e+004,2.383610e+004,2.383610e+004,,8.064910e+002,1.906888e+004,1.906888e+004,1.906888e+004
6.802890e+002,2.410940e+004,2.410940e+004,2.410940e+004,,8.063910e+002,1.928752e+004,1.928752e+004,1.928752e+004
6.803890e+002,2.429130e+004,2.429130e+004,2.429130e+004,,8.062910e+002,1.943304e+004,1.943304e+004,1.943304e+004
6.804890e+002,2.419460e+004,2.419460e+004,2.419460e+004,,8.061910e+002,1.935568e+004,1.935568e+004,1.935568e+004
6.805890e+002,2.394660e+004,2.394660e+004,2.394660e+004,,8.060910e+002,1.915728e+004,1.915728e+004,1.915728e+004
6.806890e+002,2.403950e+004,2.403950e+004,2.403950e+004,,8.059910e+002,1.923160e+004,1.923160e+004,1.923160e+004
6.807890e+002,2.434430e+004,2.434430e+004,2.434430e+004,,8.058910e+002,1.947544e+004,1.947544e+004,1.947544e+004
6.808890e+002,2.454700e+004,2.454700e+004,2.454700e+004,,8.057910e+002,1.963760e+004,1.963760e+004,1.963760e+004
6.809890e+002,2.402440e+004,2.402440e+004,2.402440e+004,,8.056910e+002,1.921952e+004,1.921952e+004,1.921952e+004
6.810890e+002,2.448970e+004,2.448970e+004,2.448970e+004,,8.055910e+002,1.959176e+004,1.959176e+004,1.959176e+004
6.811890e+002,2.431270e+004,2.431270e+004,2.431270e+004,,8.054910e+002,1.945016e+004,1.945016e+004,1.945016e+004
6.812890e+002,2.467440e+004,2.467440e+004,2.467440e+004,,8.053910e+002,1.973952e+004,1.973952e+004,1.973952e+004
6.813890e+002,2.442180e+004,2.442180e+004,2.442180e+004,,8.052910e+002,1.953744e+004,1.953744e+004,1.953744e+004
6.814890e+002,2.466390e+004,2.466390e+004,2.466390e+004,,8.051910e+002,1.973112e+004,1.973112e+004,1.973112e+004
6.815890e+002,2.463140e+004,2.463140e+004,2.463140e+004,,8.050910e+002,1.970512e+004,1.970512e+004,1.970512e+004
6.816890e+002,2.457610e+004,2.457610e+004,2.457610e+004,,8.049910e+002,1.966088e+004,1.966088e+004,1.966088e+004
6.817890e+002,2.477040e+004,2.477040e+004,2.477040e+004,,8.048910e+002,1.981632e+004,1.981632e+004,1.981632e+004
6.818890e+002,2.460650e+004,2.460650e+004,2.460650e+004,,8.047910e+002,1.968520e+004,1.968520e+004,1.968520e+004
6.819890e+002,2.452060e+004,2.452060e+004,2.452060e+004,,8.046910e+002,1.961648e+004,1.961648e+004,1.961648e+004
6.820890e+002,2.494200e+004,2.494200e+004,2.494200e+004,,8.045910e+002,1.995360e+004,1.995360e+004,1.995360e+004
6.821890e+002,2.468730e+004,2.468730e+004,2.468730e+004,,8.044910e+002,1.974984e+004,1.974984e+004,1.974984e+004
6.822890e+002,2.493170e+004,2.493170e+004,2.493170e+004,,8.043910e+002,1.994536e+004,1.994536e+004,1.994536e+004
6.823890e+002,2.517170e+004,2.517170e+004,2.517170e+004,,8.042910e+002,2.013736e+004,2.013736e+004,2.013736e+004
6.824890e+002,2.518550e+004,2.518550e+004,2.518550e+004,,8.041910e+002,2.014840e+004,2.014840e+004,2.014840e+004
6.825890e+002,2.536480e+004,2.536480e+004,2.536480e+004,,8.040910e+002,2.029184e+004,2.029184e+004,2.029184e+004
6.826890e+002,2.525480e+004,2.525480e+004,2.525480e+004,,8.039910e+002,2.020384e+004,2.020384e+004,2.020384e+004
6.827890e+002,2.511610e+004,2.511610e+004,2.511610e+004,,8.038910e+002,2.009288e+004,2.009288e+004,2.009288e+004
6.828890e+002,2.542310e+004,2.542310e+004,2.542310e+004,,8.037910e+002,2.033848e+004,2.033848e+004,2.033848e+004
6.829890e+002,2.552720e+004,2.552720e+004,2.552720e+004,,8.036910e+002,2.042176e+004,2.042176e+004,2.042176e+004
6.830890e+002,2.552590e+004,2.552590e+004,2.552590e+004,,8.035910e+002,2.042072e+004,2.042072e+004,2.042072e+004
6.831890e+002,2.581400e+004,2.581400e+004,2.581400e+004,,8.034910e+002,2.065120e+004,2.065120e+004,2.065120e+004
6.832890e+002,2.559260e+004,2.559260e+004,2.559260e+004,,8.033910e+002,2.047408e+004,2.047408e+004,2.047408e+004
6.833890e+002,2.570210e+004,2.570210e+004,2.570210e+004,,8.032910e+002,2.056168e+004,2.056168e+004,2.056168e+004
6.834890e+002,2.587270e+004,2.587270e+004,2.587270e+004,,8.031910e+002,2.069816e+004,2.069816e+004,2.069816e+004
6.835890e+002,2.597870e+004,2.597870e+004,2.597870e+004,,8.030910e+002,2.078296e+004,2.078296e+004,2.078296e+004
6.836890e+002,2.629960e+004,2.629960e+004,2.629960e+004,,8.029910e+002,2.103968e+004,2.103968e+004,2.103968e+004
6.837890e+002,2.596860e+004,2.596860e+004,2.596860e+004,,8.028910e+002,2.077488e+004,2.077488e+004,2.077488e+004
6.838890e+002,2.655630e+004,2.655630e+004,2.655630e+004,,8.027910e+002,2.124504e+004,2.124504e+004,2.124504e+004
6.839890e+002,2.622230e+004,2.622230e+004,2.622230e+004,,8.026910e+002,2.097784e+004,2.097784e+004,2.097784e+004
6.840890e+002,2.616310e+004,2.616310e+004,2.616310e+004,,8.025910e+002,2.093048e+004,2.093048e+004,2.093048e+004
6.841890e+002,2.625150e+004,2.625150e+004,2.625150e+004,,8.024910e+002,2.100120e+004,2.100120e+004,2.100120e+004
6.842890e+002,2.653140e+004,2.653140e+004,2.653140e+004,,8.023910e+002,2.122512e+004,2.122512e+004,2.122512e+004
6.843890e+002,2.643450e+004,2.643450e+004,2.643450e+004,,8.022910e+002,2.114760e+004,2.114760e+004,2.114760e+004
6.844890e+002,2.669250e+004,2.669250e+004,2.669250e+004,,8.021910e+002,2.135400e+004,2.135400e+004,2.135400e+004
6.845890e+002,2.650030e+004,2.650030e+004,2.650030e+004,,8.020910e+002,2.120024e+004,2.120024e+004,2.120024e+004
6.846890e+002,2.673050e+004,2.673050e+004,2.673050e+004,,8.019910e+002,2.138440e+004,2.138440e+004,2.138440e+004
6.847890e+002,2.670380e+004,2.670380e+004,2.670380e+004,,8.018910e+002,2.136304e+004,2.136304e+004,2.136304e+004
6.848890e+002,2.660490e+004,2.660490e+004,2.660490e+004,,8.017910e+002,2.128392e+004,2.128392e+004,2.128392e+004
6.849890e+002,2.680120e+004,2.680120e+004,2.680120e+004,,8.016910e+002,2.144096e+004,2.144096e+004,2.144096e+004
6.850890e+002,2.669510e+004,2.669510e+004,2.669510e+004,,8.015910e+002,2.135608e+004,2.135608e+004,2.135608e+004
6.851890e+002,2.690950e+004,2.690950e+004,2.690950e+004,,8.014910e+002,2.152760e+004,2.152760e+004,2.152760e+004
6.852890e+002,2.695130e+004,2.695130e+004,2.695130e+004,,8.013910e+002,2.156104e+004,2.156104e+004,2.156104e+004
6.853890e+002,2.668650e+004,2.668650e+004,2.668650e+004,,8.012910e+002,2.134920e+004,2.134920e+004,2.134920e+004
6.854890e+002,2.685180e+004,2.685180e+004,2.685180e+004,,8.011910e+002,2.148144e+004,2.148144e+004,2.148144e+004
6.855890e+002,2.649350e+004,2.649350e+004,2.649350e+004,,8.010910e+002,2.119480e+004,2.119480e+004,2.119480e+004
6.856890e+002,2.637550e+004,2.637550e+004,2.637550e+004,,8.009910e+002,2.110040e+004,2.110040e+004,2.110040e+004
6.857890e+002,2.627420e+004,2.627420e+004,2.627420e+004,,8.008910e+002,2.101936e+004,2.101936e+004,2.101936e+004
6.858890e+002,2.643500e+004,2.643500e+004,2.643500e+004,,8.007910e+002,2.114800e+004,2.114800e+004,2.114800e+004
6.859890e+002,2.608970e+004,2.608970e+004,2.608970e+004,,8.006910e+002,2.087176e+004,2.087176e+004,2.087176e+004
6.860890e+002,2.586820e+004,2.586820e+004,2.586820e+004,,8.005910e+002,2.069456e+004,2.069456e+004,2.069456e+004
6.861890e+002,2.571620e+004,2.571620e+004,2.571620e+004,,8.004910e+002,2.057296e+004,2.057296e+004,2.057296e+004
6.862890e+002,2.606530e+004,2.606530e+004,2.606530e+004,,8.003910e+002,2.085224e+004,2.085224e+004,2.085224e+004
6.863890e+002,2.564040e+004,2.564040e+004,2.564040e+004,,8.002910e+002,2.051232e+004,2.051232e+004,2.051232e+004
6.864890e+002,2.559280e+004,2.559280e+004,2.559280e+004,,8.001910e+002,2.047424e+004,2.047424e+004,2.047424e+004
6.865890e+002,2.576920e+004,2.576920e+004,2.576920e+004,,8.000910e+002,2.061536e+004,2.061536e+004,2.061536e+004
6.866890e+002,2.567360e+004,2.567360e+004,2.567360e+004,,7.999910e+002,2.053888e+004,2.053888e+004,2.053888e+004
6.867890e+002,2.546400e+004,2.546400e+004,2.546400e+004,,7.998910e+002,2.037120e+004,2.037120e+004,2.037120e+004
6.868890e+002,2.526440e+004,2.526440e+004,2.526440e+004,,7.997910e+002,2.021152e+004,2.021152e+004,2.021152e+004
6.869890e+002,2.533980e+004,2.533980e+004,2.533980e+004,,7.996910e+002,2.027184e+004,2.027184e+004,2.027184e+004
6.870890e+002,2.534480e+004,2.534480e+004,2.534480e+004,,7.995910e+002,2.027584e+004,2.027584e+004,2.027584e+004
6.871890e+002,2.530140e+004,2.530140e+004,2.530140e+004,,7.994910e+002,2.024112e+004,2.024112e+004,2.024112e+004
6.872890e+002,2.524740e+004,2.524740e+004,2.524740e+004,,7.993910e+002,2.019792e+004,2.019792e+004,2.019792e+004
6.873890e+002,2.538450e+004,2.538450e+004,2.538450e+004,,7.992910e+002,2.030760e+004,2.030760e+004,2.030760e+004
6.874890e+002,2.505440e+004,2.505440e+004,2.505440e+004,,7.991910e+002,2.004352e+004,2.004352e+004,2.004352e+004
6.875890e+002,2.527960e+004,2.527960e+004,2.527960e+004,,7.990910e+002,2.022368e+004,2.022368e+004,2.022368e+004
6.876890e+002,2.534910e+004,2.534910e+004,2.534910e+004,,7.989910e+002,2.027928e+004,2.027928e+004,2.027928e+004
6.877890e+002,2.501150e+004,2.501150e+004,2.501150e+004,,7.988910e+002,2.000920e+004,2.000920e+004,2.000920e+004
6.878890e+002,2.526660e+004,2.526660e+004,2.526660e+004,,7.987910e+002,2.021328e+004,2.021328e+004,2.021328e+004
6.879890e+002,2.522680e+004,2.522680e+004,2.522680e+004,,7.986910e+002,2.018144e+004,2.018144e+004,2.018144e+004
6.880890e+002,2.538930e+004,2.538930e+004,2.538930e+004,,7.985910e+002,2.031144e+004,2.031144e+004,2.031144e+004
6.881890e+002,2.564270e+004,2.564270e+004,2.564270e+004,,7.984910e+002,2.051416e+004,2.051416e+004,2.051416e+004
6.882890e+002,2.535700e+004,2.535700e+004,2.535700e+004,,7.983910e+002,2.028560e+004,2.028560e+004,2.028560e+004
6.883890e+002,2.577160e+004,2.577160e+004,2.577160e+004,,7.982910e+002,2.061728e+004,2.061728e+004,2.061728e+004
6.884890e+002,2.556240e+004,2.556240e+004,2.556240e+004,,7.981910e+002,2.044992e+004,2.044992e+004,2.044992e+004
6.885890e+002,2.570480e+004,2.570480e+004,2.570480e+004,,7.980910e+002,2.056384e+004,2.056384e+004,2.056384e+004
6.886890e+002,2.604340e+004,2.604340e+004,2.604340e+004,,7.979910e+002,2.083472e+004,2.083472e+004,2.083472e+004
6.887890e+002,2.580380e+004,2.580380e+004,2.580380e+004,,7.978910e+002,2.064304e+004,2.064304e+004,2.064304e+004
6.888890e+002,2.631810e+004,2.631810e+004,2.631810e+004,,7.977910e+002,2.105448e+004,2.105448e+004,2.105448e+004
6.889890e+002,2.623960e+004,2.623960e+004,2.623960e+004,,7.976910e+002,2.099168e+004,2.099168e+004,2.099168e+004
6.890890e+002,2.640560e+004,2.640560e+004,2.640560e+004,,7.975910e+002,2.112448e+004,2.112448e+004,2.112448e+004
6.891890e+002,2.671590e+004,2.671590e+004,2.671590e+004,,7.974910e+002,2.137272e+004,2.137272e+004,2.137272e+004
6.892890e+002,2.670260e+004,2.670260e+004,2.670260e+004,,7.973910e+002,2.136208e+004,2.136208e+004,2.136208e+004
6.893890e+002,2.690730e+004,2.690730e+004,2.690730e+004,,7.972910e+002,2.152584e+004,2.152584e+004,2.152584e+004
6.894890e+002,2.709510e+004,2.709510e+004,2.709510e+004,,7.971910e+002,2.167608e+004,2.167608e+004,2.167608e+004
6.895890e+002,2.728470e+004,2.728470e+004,2.728470e+004,,7.970910e+002,2.182776e+004,2.182776e+004,2.182776e+004
6.896890e+002,2.748670e+004,2.748670e+004,2.748670e+004,,7.969910e+002,2.198936e+004,2.198936e+004,2.198936e+004
6.897890e+002,2.745700e+004,2.745700e+004,2.745700e+004,,7.968910e+002,2.196560e+004,2.196560e+004,2.196560e+004
6.898890e+002,2.768590e+004,2.768590e+004,2.768590e+004,,7.967910e+002,2.214872e+004,2.214872e+004,2.214872e+004
6.899890e+002,2.763430e+004,2.763430e+004,2.763430e+004,,7.966910e+002,2.210744e+004,2.210744e+004,2.210744e+004
6.900890e+002,2.767260e+004,2.767260e+004,2.767260e+004,,7.965910e+002,2.213808e+004,2.213808e+004,2.213808e+004
6.901890e+002,2.794430e+004,2.794430e+004,2.794430e+004,,7.964910e+002,2.235544e+004,2.235544e+004,2.235544e+004
6.902890e+002,2.787070e+004,2.787070e+004,2.787070e+004,,7.963910e+002,2.229656e+004,2.229656e+004,2.229656e+004
6.903890e+002,2.785750e+004,2.785750e+004,2.785750e+004,,7.962910e+002,2.228600e+004,2.228600e+004,2.228600e+004
6.904890e+002,2.803250e+004,2.803250e+004,2.803250e+004,,7.961910e+002,2.242600e+004,2.242600e+004,2.242600e+004
6.905890e+002,2.829170e+004,2.829170e+004,2.829170e+004,,7.960910e+002,2.263336e+004,2.263336e+004,2.263336e+004
6.906890e+002,2.828530e+004,2.828530e+004,2.828530e+004,,7.959910e+002,2.262824e+004,2.262824e+004,2.262824e+004
6.907890e+002,2.798790e+004,2.798790e+004,2.798790e+004,,7.958910e+002,2.239032e+004,2.239032e+004,2.239032e+004
6.908890e+002,2.801630e+004,2.801630e+004,2.801630e+004,,7.957910e+002,2.241304e+004,2.241304e+004,2.241304e+004
6.909890e+002,2.805480e+004,2.805480e+004,2.805480e+004,,7.956910e+002,2.244384e+004,2.244384e+004,2.244384e+004
6.910890e+002,2.770470e+004,2.770470e+004,2.770470e+004,,7.955910e+002,2.216376e+004,2.216376e+004,2.216376e+004
6.911890e+002,2.782770e+004,2.782770e+004,2.782770e+004,,7.954910e+002,2.226216e+004,2.226216e+004,2.226216e+004
6.912890e+002,2.770270e+004,2.770270e+004,2.770270e+004,,7.953910e+002,2.216216e+004,2.216216e+004,2.216216e+004
6.913890e+002,2.713400e+004,2.713400e+004,2.713400e+004,,7.952910e+002,2.170720e+004,2.170720e+004,2.170720e+004
6.914890e+002,2.718640e+004,2.718640e+004,2.718640e+004,,7.951910e+002,2.174912e+004,2.174912e+004,2.174912e+004
6.915890e+002,2.708790e+004,2.708790e+004,2.708790e+004,,7.950910e+002,2.167032e+004,2.167032e+004,2.167032e+004
6.916890e+002,2.690750e+004,2.690750e+004,2.690750e+004,,7.949910e+002,2.152600e+004,2.152600e+004,2.152600e+004
6.917890e+002,2.647320e+004,2.647320e+004,2.647320e+004,,7.948910e+002,2.117856e+004,2.117856e+004,2.117856e+004
6.918890e+002,2.647670e+004,2.647670e+004,2.647670e+004,,7.947910e+002,2.118136e+004,2.118136e+004,2.118136e+004
6.919890e+002,2.583410e+004,2.583410e+004,2.583410e+004,,7.946910e+002,2.066728e+004,2.066728e+004,2.066728e+004
6.920890e+002,2.576940e+004,2.576940e+004,2.576940e+004,,7.945910e+002,2.061552e+004,2.061552e+004,2.061552e+004
6.921890e+002,2.583100e+004,2.583100e+004,2.583100e+004,,7.944910e+002,2.066480e+004,2.066480e+004,2.066480e+004
6.922890e+002,2.543920e+004,2.543920e+004,2.543920e+004,,7.943910e+002,2.035136e+004,2.035136e+004,2.035136e+004
6.923890e+002,2.504820e+004,2.504820e+004,2.504820e+004,,7.942910e+002,2.003856e+004,2.003856e+004,2.003856e+004
6.924890e+002,2.524530e+004,2.524530e+004,2.524530e+004,,7.941910e+002,2.019624e+004,2.019624e+004,2.019624e+004
6.925890e+002,2.480400e+004,2.480400e+004,2.480400e+004,,7.940910e+002,1.984320e+004,1.984320e+004,1.984320e+004
6.926890e+002,2.479570e+004,2.479570e+004,2.479570e+004,,7.939910e+002,1.983656e+004,1.983656e+004,1.983656e+004
6.927890e+002,2.449510e+004,2.449510e+004,2.449510e+004,,7.938910e+002,1.959608e+004,1.959608e+004,1.959608e+004
6.928890e+002,2.460840e+004,2.460840e+004,2.460840e+004,,7.937910e+002,1.968672e+004,1.968672e+004,1.968672e+004
6.929890e+002,2.401730e+004,2.401730e+004,2.401730e+004,,7.936910e+002,1.921384e+004,1.921384e+004,1.921384e+004
6.930890e+002,2.385810e+004,2.385810e+004,2.385810e+004,,7.935910e+002,1.908648e+004,1.908648e+004,1.908648e+004
