"Cycle 0:Pt #002:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.725460e+002,2.240600e+004,2.240600e+004,2.240600e+004,,8.141340e+002,1.792480e+004,1.792480e+004,1.792480e+004
6.726460e+002,2.247010e+004,2.247010e+004,2.247010e+004,,8.140340e+002,1.797608e+004,1.797608e+004,1.797608e+004
6.727460e+002,2.250730e+004,2.250730e+004,2.250730e+004,,8.139340e+002,1.800584e+004,1.800584e+004,1.800584e+004
6.728460e+002,2.255280e+004,2.255280e+004,2.255280e+004,,8.138340e+002,1.804224e+004,1.804224e+004,1.804224e+004
6.729460e+002,2.243980e+004,2.243980e+004,2.243980e+004,,8.137340e+002,1.795184e+004,1.795184e+004,1.795184e+004
6.730460e+002,2.228150e+004,2.228150e+004,2.228150e+004,,8.136340e+002,1.782520e+004,1.782520e+004,1.782520e+004
6.731460e+002,2.214910e+004,2.214910e+004,2.214910e+004,,8.135340e+002,1.771928e+004,1.771928e+004,1.771928e+004
6.732460e+002,2.217130e+004,2.217130e+004,2.217130e+004,,8.134340e+002,1.773704e+004,1.773704e+004,1.773704e+004
6.733460e+002,2.254800e+004,2.254800e+004,2.254800e+004,,8.133340e+002,1.803840e+004,1.803840e+004,1.803840e+004
6.734460e+002,2.232330e+004,2.232330e+004,2.232330e+004,,8.132340e+002,1.785864e+004,1.785864e+004,1.785864e+004
6.735460e+002,2.225420e+004,2.225420e+004,2.225420e+004,,8.131340e+002,1.780336e+004,1.780336e+004,1.780336e+004
6.736460e+002,2.239840e+004,2.239840e+004,2.239840e+004,,8.130340e+002,1.791872e+004,1.791872e+004,1.791872e+004
6.737460e+002,2.238860e+004,2.238860e+004,2.238860e+004,,8.129340e+002,1.791088e+004,1.791088e+004,1.791088e+004
6.738460e+002,2.196880e+004,2.196880e+004,2.196880e+004,,8.128340e+002,1.757504e+004,1.757504e+004,1.757504e+004
6.739460e+002,2.203770e+004,2.203770e+004,2.203770e+004,,8.127340e+002,1.763016e+004,1.763016e+004,1.763016e+004
6.740460e+002,2.226460e+004,2.226460e+004,2.226460e+004,,8.126340e+002,1.781168e+004,1.781168e+004,1.781168e+004
6.741460e+002,2.232950e+004,2.232950e+004,2.232950e+004,,8.125340e+002,1.786360e+004,1.786360e+004,1.786360e+004
6.742460e+002,2.218160e+004,2.218160e+004,2.218160e+004,,8.124340e+002,1.774528e+004,1.774528e+004,1.774528e+004
6.743460e+002,2.212590e+004,2.212590e+004,2.212590e+004,,8.123340e+002,1.770072e+004,1.770072e+004,1.770072e+004
6.744460e+002,2.232700e+004,2.232700e+004,2.232700e+004,,8.122340e+002,1.786160e+004,1.786160e+004,1.786160e+004
6.745460e+002,2.210090e+004,2.210090e+004,2.210090e+004,,8.121340e+002,1.768072e+004,1.768072e+004,1.768072e+004
6.746460e+002,2.242580e+004,2.242580e+004,2.242580e+004,,8.120340e+002,1.794064e+004,1.794064e+004,1.794064e+004
6.747460e+002,2.201480e+004,2.201480e+004,2.201480e+004,,8.119340e+002,1.761184e+004,1.761184e+004,1.761184e+004
6.748460e+002,2.230060e+004,2.230060e+004,2.230060e+004,,8.118340e+002,1.784048e+004,1.784048e+004,1.784048e+004
6.749460e+002,2.220170e+004,2.220170e+004,2.220170e+004,,8.117340e+002,1.776136e+004,1.776136e+004,1.776136e+004
6.750460e+002,2.215180e+004,2.215180e+004,2.215180e+004,,8.116340e+002,1.772144e+004,1.772144e+004,1.772144e+004
6.751460e+002,2.211840e+004,2.211840e+004,2.211840e+004,,8.115340e+002,1.769472e+004,1.769472e+004,1.769472e+004
6.752460e+002,2.207070e+004,2.207070e+004,2.207070e+004,,8.114340e+002,1.765656e+004,1.765656e+004,1.765656e+004
6.753460e+002,2.217610e+004,2.217610e+004,2.217610e+004,,8.113340e+002,1.774088e+004,1.774088e+004,1.774088e+004
6.754460e+002,2.228000e+004,2.228000e+004,2.228000e+004,,8.112340e+002,1.782400e+004,1.782400e+004,1.782400e+004
6.755460e+002,2.191350e+004,2.191350e+004,2.191350e+004,,8.111340e+002,1.753080e+004,1.753080e+004,1.753080e+004
6.756460e+002,2.230310e+004,2.230310e+004,2.230310e+004,,8.110340e+002,1.784248e+004,1.784248e+004,1.784248e+004
6.757460e+002,2.214650e+004,2.214650e+004,2.214650e+004,,8.109340e+002,1.771720e+004,1.771720e+004,1.771720e+004
6.758460e+002,2.200860e+004,2.200860e+004,2.200860e+004,,8.108340e+002,1.760688e+004,1.760688e+004,1.760688e+004
6.759460e+002,2.185880e+004,2.185880e+004,2.185880e+004,,8.107340e+002,1.748704e+004,1.748704e+004,1.748704e+004
6.760460e+002,2.198740e+004,2.198740e+004,2.198740e+004,,8.106340e+002,1.758992e+004,1.758992e+004,1.758992e+004
6.761460e+002,2.213410e+004,2.213410e+004,2.213410e+004,,8.105340e+002,1.770728e+004,1.770728e+004,1.770728e+004
6.762460e+002,2.224380e+004,2.224380e+004,2.224380e+004,,8.104340e+002,1.779504e+004,1.779504e+004,1.779504e+004
6.763460e+002,2.195570e+004,2.195570e+004,2.195570e+004,,8.103340e+002,1.756456e+004,1.756456e+004,1.756456e+004
6.764460e+002,2.227900e+004,2.227900e+004,2.227900e+004,,8.102340e+002,1.782320e+004,1.782320e+004,1.782320e+004
6.765460e+002,2.221120e+004,2.221120e+004,2.221120e+004,,8.101340e+002,1.776896e+004,1.776896e+004,1.776896e+004
6.766460e+002,2.219610e+004,2.219610e+004,2.219610e+004,,8.100340e+002,1.775688e+004,1.775688e+004,1.775688e+004
6.767460e+002,2.233300e+004,2.233300e+004,2.233300e+004,,8.099340e+002,1.786640e+004,1.786640e+004,1.786640e+004
6.768460e+002,2.197760e+004,2.197760e+004,2.197760e+004,,8.098340e+002,1.758208e+004,1.758208e+004,1.758208e+004
6.769460e+002,2.230850e+004,2.230850e+004,2.230850e+004,,8.097340e+002,1.784680e+004,1.784680e+004,1.784680e+004
6.770460e+002,2.200250e+004,2.200250e+004,2.200250e+004,,8.096340e+002,1.760200e+004,1.760200e+004,1.760200e+004
6.771460e+002,2.216730e+004,2.216730e+004,2.216730e+004,,8.095340e+002,1.773384e+004,1.773384e+004,1.773384e+004
6.772460e+002,2.216790e+004,2.205193e+004,2.205193e+004,,8.094340e+002,1.773432e+004,1.764154e+004,1.764154e+004
6.773460e+002,2.184280e+004,2.205056e+004,2.205056e+004,,8.093340e+002,1.747424e+004,1.764045e+004,1.764045e+004
6.774460e+002,2.191760e+004,2.204969e+004,2.204969e+004,,8.092340e+002,1.753408e+004,1.763975e+004,1.763975e+004
6.775460e+002,2.166150e+004,2.204716e+004,2.204716e+004,,8.091340e+002,1.732920e+004,1.763772e+004,1.763772e+004
6.776460e+002,2.211080e+004,2.204673e+004,2.204673e+004,,8.090340e+002,1.768864e+004,1.763739e+004,1.763739e+004
6.777460e+002,2.209010e+004,2.204645e+004,2.204645e+004,,8.089340e+002,1.767208e+004,1.763716e+004,1.763716e+004
6.778460e+002,2.207780e+004,2.204624e+004,2.204624e+004,,8.088340e+002,1.766224e+004,1.763699e+004,1.763699e+004
6.779460e+002,2.219500e+004,2.204525e+004,2.204525e+004,,8.087340e+002,1.775600e+004,1.763620e+004,1.763620e+004
6.780460e+002,2.212240e+004,2.204474e+004,2.204474e+004,,8.086340e+002,1.769792e+004,1.763579e+004,1.763579e+004
6.781460e+002,2.205230e+004,2.204469e+004,2.204469e+004,,8.085340e+002,1.764184e+004,1.763575e+004,1.763575e+004
6.782460e+002,2.193030e+004,2.204395e+004,2.204395e+004,,8.084340e+002,1.754424e+004,1.763516e+004,1.763516e+004
6.783460e+002,2.195020e+004,2.204333e+004,2.204333e+004,,8.083340e+002,1.756016e+004,1.763467e+004,1.763467e+004
6.784460e+002,2.190430e+004,2.204242e+004,2.204242e+004,,8.082340e+002,1.752344e+004,1.763394e+004,1.763394e+004
6.785460e+002,2.211070e+004,2.204197e+004,2.204197e+004,,8.081340e+002,1.768856e+004,1.763358e+004,1.763358e+004
6.786460e+002,2.215800e+004,2.204120e+004,2.204120e+004,,8.080340e+002,1.772640e+004,1.763296e+004,1.763296e+004
6.787460e+002,2.191250e+004,2.204036e+004,2.204036e+004,,8.079340e+002,1.753000e+004,1.763229e+004,1.763229e+004
6.788460e+002,2.187080e+004,2.203926e+004,2.203926e+004,,8.078340e+002,1.749664e+004,1.763140e+004,1.763140e+004
6.789460e+002,2.211300e+004,2.203877e+004,2.203877e+004,,8.077340e+002,1.769040e+004,1.763101e+004,1.763101e+004
6.790460e+002,2.195370e+004,2.203821e+004,2.203821e+004,,8.076340e+002,1.756296e+004,1.763057e+004,1.763057e+004
6.791460e+002,2.198490e+004,2.203786e+004,2.203786e+004,,8.075340e+002,1.758792e+004,1.763029e+004,1.763029e+004
6.792460e+002,2.217790e+004,2.203694e+004,2.203694e+004,,8.074340e+002,1.774232e+004,1.762955e+004,1.762955e+004
6.793460e+002,2.219870e+004,2.203586e+004,2.203586e+004,,8.073340e+002,1.775896e+004,1.762869e+004,1.762869e+004
6.794460e+002,2.221300e+004,2.203469e+004,2.203469e+004,,8.072340e+002,1.777040e+004,1.762775e+004,1.762775e+004
6.795460e+002,2.237750e+004,2.203242e+004,2.203242e+004,,8.071340e+002,1.790200e+004,1.762594e+004,1.762594e+004
6.796460e+002,2.210910e+004,2.203191e+004,2.203191e+004,,8.070340e+002,1.768728e+004,1.762553e+004,1.762553e+004
6.797460e+002,2.196720e+004,2.203149e+004,2.203149e+004,,8.069340e+002,1.757376e+004,1.762519e+004,1.762519e+004
6.798460e+002,2.225310e+004,2.203002e+004,2.203002e+004,,8.068340e+002,1.780248e+004,1.762402e+004,1.762402e+004
6.799460e+002,2.237900e+004,2.202771e+004,2.202771e+004,,8.067340e+002,1.790320e+004,1.762217e+004,1.762217e+004
6.800460e+002,2.214030e+004,2.202697e+004,2.202697e+004,,8.066340e+002,1.771224e+004,1.762157e+004,1.762157e+004
6.801460e+002,2.238270e+004,2.202461e+004,2.202461e+004,,8.065340e+002,1.790616e+004,1.761969e+004,1.761969e+004
6.802460e+002,2.233800e+004,2.202254e+004,2.202254e+004,,8.064340e+002,1.787040e+004,1.761803e+004,1.761803e+004
6.803460e+002,2.254650e+004,2.201907e+004,2.201907e+004,,8.063340e+002,1.803720e+004,1.761525e+004,1.761525e+004
6.804460e+002,2.184560e+004,2.201793e+004,2.201793e+004,,8.062340e+002,1.747648e+004,1.761435e+004,1.761435e+004
6.805460e+002,2.226550e+004,2.201629e+004,2.201629e+004,,8.061340e+002,1.781240e+004,1.761304e+004,1.761304e+004
6.806460e+002,2.258080e+004,2.201256e+004,2.201256e+004,,8.060340e+002,1.806464e+004,1.761005e+004,1.761005e+004
6.807460e+002,2.253440e+004,2.200910e+004,2.200910e+004,,8.059340e+002,1.802752e+004,1.760728e+004,1.760728e+004
6.808460e+002,2.247290e+004,2.200603e+004,2.200603e+004,,8.058340e+002,1.797832e+004,1.760482e+004,1.760482e+004
6.809460e+002,2.274480e+004,2.200114e+004,2.200114e+004,,8.057340e+002,1.819584e+004,1.760091e+004,1.760091e+004
6.810460e+002,2.262100e+004,2.199703e+004,2.199703e+004,,8.056340e+002,1.809680e+004,1.759763e+004,1.759763e+004
6.811460e+002,2.284080e+004,2.199145e+004,2.199145e+004,,8.055340e+002,1.827264e+004,1.759316e+004,1.759316e+004
6.812460e+002,2.264410e+004,2.198713e+004,2.198713e+004,,8.054340e+002,1.811528e+004,1.758970e+004,1.758970e+004
6.813460e+002,2.284390e+004,2.198145e+004,2.198145e+004,,8.053340e+002,1.827512e+004,1.758516e+004,1.758516e+004
6.814460e+002,2.289140e+004,2.197543e+004,2.197543e+004,,8.052340e+002,1.831312e+004,1.758034e+004,1.758034e+004
6.815460e+002,2.295670e+004,2.196893e+004,2.196893e+004,,8.051340e+002,1.836536e+004,1.757514e+004,1.757514e+004
6.816460e+002,2.275010e+004,2.196376e+004,2.196376e+004,,8.050340e+002,1.820008e+004,1.757101e+004,1.757101e+004
6.817460e+002,2.291570e+004,2.195745e+004,2.195745e+004,,8.049340e+002,1.833256e+004,1.756596e+004,1.756596e+004
6.818460e+002,2.312850e+004,2.194970e+004,2.194970e+004,,8.048340e+002,1.850280e+004,1.755976e+004,1.755976e+004
6.819460e+002,2.310920e+004,2.194202e+004,2.194202e+004,,8.047340e+002,1.848736e+004,1.755362e+004,1.755362e+004
6.820460e+002,2.314850e+004,2.193403e+004,2.193403e+004,,8.046340e+002,1.851880e+004,1.754723e+004,1.754723e+004
6.821460e+002,2.310820e+004,2.192626e+004,2.192626e+004,,8.045340e+002,1.848656e+004,1.754101e+004,1.754101e+004
6.822460e+002,2.336510e+004,2.191673e+004,2.191673e+004,,8.044340e+002,1.869208e+004,1.753338e+004,1.753338e+004
6.823460e+002,2.336110e+004,2.190717e+004,2.190717e+004,,8.043340e+002,1.868888e+004,1.752573e+004,1.752573e+004
6.824460e+002,2.365920e+004,2.189557e+004,2.189557e+004,,8.042340e+002,1.892736e+004,1.751645e+004,1.751645e+004
6.825460e+002,2.340130e+004,2.188560e+004,2.188560e+004,,8.041340e+002,1.872104e+004,1.750848e+004,1.750848e+004
6.826460e+002,2.388060e+004,2.187239e+004,2.187239e+004,,8.040340e+002,1.910448e+004,1.749791e+004,1.749791e+004
6.827460e+002,2.367040e+004,2.186048e+004,2.186048e+004,,8.039340e+002,1.893632e+004,1.748838e+004,1.748838e+004
6.828460e+002,2.368270e+004,2.184841e+004,2.184841e+004,,8.038340e+002,1.894616e+004,1.747873e+004,1.747873e+004
6.829460e+002,2.366400e+004,2.183639e+004,2.183639e+004,,8.037340e+002,1.893120e+004,1.746911e+004,1.746911e+004
6.830460e+002,2.364580e+004,2.182441e+004,2.182441e+004,,8.036340e+002,1.891664e+004,1.745953e+004,1.745953e+004
6.831460e+002,2.374660e+004,2.181168e+004,2.181168e+004,,8.035340e+002,1.899728e+004,1.744935e+004,1.744935e+004
6.832460e+002,2.374050e+004,2.179891e+004,2.179891e+004,,8.034340e+002,1.899240e+004,1.743913e+004,1.743913e+004
6.833460e+002,2.426810e+004,2.178256e+004,2.178256e+004,,8.033340e+002,1.941448e+004,1.742605e+004,1.742605e+004
6.834460e+002,2.390690e+004,2.176850e+004,2.176850e+004,,8.032340e+002,1.912552e+004,1.741480e+004,1.741480e+004
6.835460e+002,2.395160e+004,2.175404e+004,2.175404e+004,,8.031340e+002,1.916128e+004,1.740323e+004,1.740323e+004
6.836460e+002,2.407080e+004,2.173870e+004,2.173870e+004,,8.030340e+002,1.925664e+004,1.739096e+004,1.739096e+004
6.837460e+002,2.408050e+004,2.172319e+004,2.172319e+004,,8.029340e+002,1.926440e+004,1.737855e+004,1.737855e+004
6.838460e+002,2.432530e+004,2.170596e+004,2.170596e+004,,8.028340e+002,1.946024e+004,1.736477e+004,1.736477e+004
6.839460e+002,2.389750e+004,2.169145e+004,2.169145e+004,,8.027340e+002,1.911800e+004,1.735316e+004,1.735316e+004
6.840460e+002,2.427160e+004,2.167437e+004,2.167437e+004,,8.026340e+002,1.941728e+004,1.733949e+004,1.733949e+004
6.841460e+002,2.415340e+004,2.165795e+004,2.165795e+004,,8.025340e+002,1.932272e+004,1.732636e+004,1.732636e+004
6.842460e+002,2.437250e+004,2.163998e+004,2.163998e+004,,8.024340e+002,1.949800e+004,1.731198e+004,1.731198e+004
6.843460e+002,2.436370e+004,2.162194e+004,2.162194e+004,,8.023340e+002,1.949096e+004,1.729755e+004,1.729755e+004
6.844460e+002,2.446040e+004,2.160315e+004,2.160315e+004,,8.022340e+002,1.956832e+004,1.728252e+004,1.728252e+004
6.845460e+002,2.418970e+004,2.158602e+004,2.158602e+004,,8.021340e+002,1.935176e+004,1.726882e+004,1.726882e+004
6.846460e+002,2.448080e+004,2.156685e+004,2.156685e+004,,8.020340e+002,1.958464e+004,1.725348e+004,1.725348e+004
6.847460e+002,2.432540e+004,2.154859e+004,2.154859e+004,,8.019340e+002,1.946032e+004,1.723887e+004,1.723887e+004
6.848460e+002,2.397950e+004,2.153249e+004,2.153249e+004,,8.018340e+002,1.918360e+004,1.722599e+004,1.722599e+004
6.849460e+002,2.427260e+004,2.151435e+004,2.151435e+004,,8.017340e+002,1.941808e+004,1.721148e+004,1.721148e+004
6.850460e+002,2.392230e+004,2.149840e+004,2.149840e+004,,8.016340e+002,1.913784e+004,1.719872e+004,1.719872e+004
6.851460e+002,2.414140e+004,2.148090e+004,2.148090e+004,,8.015340e+002,1.931312e+004,1.718472e+004,1.718472e+004
6.852460e+002,2.388980e+004,2.146495e+004,2.146495e+004,,8.014340e+002,1.911184e+004,1.717196e+004,1.717196e+004
6.853460e+002,2.393460e+004,2.144860e+004,2.144860e+004,,8.013340e+002,1.914768e+004,1.715888e+004,1.715888e+004
6.854460e+002,2.399970e+004,2.143171e+004,2.143171e+004,,8.012340e+002,1.919976e+004,1.714537e+004,1.714537e+004
6.855460e+002,2.394890e+004,2.141504e+004,2.141504e+004,,8.011340e+002,1.915912e+004,1.713203e+004,1.713203e+004
6.856460e+002,2.376070e+004,2.139951e+004,2.139951e+004,,8.010340e+002,1.900856e+004,1.711961e+004,1.711961e+004
6.857460e+002,2.371620e+004,2.138417e+004,2.138417e+004,,8.009340e+002,1.897296e+004,1.710733e+004,1.710733e+004
6.858460e+002,2.353160e+004,2.136995e+004,2.136995e+004,,8.008340e+002,1.882528e+004,1.709596e+004,1.709596e+004
6.859460e+002,2.359130e+004,2.135524e+004,2.135524e+004,,8.007340e+002,1.887304e+004,1.708419e+004,1.708419e+004
6.860460e+002,2.320590e+004,2.134299e+004,2.134299e+004,,8.006340e+002,1.856472e+004,1.707439e+004,1.707439e+004
6.861460e+002,2.311550e+004,2.133125e+004,2.133125e+004,,8.005340e+002,1.849240e+004,1.706500e+004,1.706500e+004
6.862460e+002,2.338620e+004,2.131764e+004,2.131764e+004,,8.004340e+002,1.870896e+004,1.705411e+004,1.705411e+004
6.863460e+002,2.317250e+004,2.130536e+004,2.130536e+004,,8.003340e+002,1.853800e+004,1.704429e+004,1.704429e+004
6.864460e+002,2.310270e+004,2.129346e+004,2.129346e+004,,8.002340e+002,1.848216e+004,1.703477e+004,1.703477e+004
6.865460e+002,2.287660e+004,2.128298e+004,2.128298e+004,,8.001340e+002,1.830128e+004,1.702638e+004,1.702638e+004
6.866460e+002,2.277690e+004,2.127308e+004,2.127308e+004,,8.000340e+002,1.822152e+004,1.701847e+004,1.701847e+004
6.867460e+002,2.294810e+004,2.126199e+004,2.126199e+004,,7.999340e+002,1.835848e+004,1.700959e+004,1.700959e+004
6.868460e+002,2.283410e+004,2.125158e+004,2.125158e+004,,7.998340e+002,1.826728e+004,1.700127e+004,1.700127e+004
6.869460e+002,2.299800e+004,2.124002e+004,2.124002e+004,,7.997340e+002,1.839840e+004,1.699201e+004,1.699201e+004
6.870460e+002,2.284920e+004,2.122936e+004,2.122936e+004,,7.996340e+002,1.827936e+004,1.698349e+004,1.698349e+004
6.871460e+002,2.269070e+004,2.121969e+004,2.121969e+004,,7.995340e+002,1.815256e+004,1.697575e+004,1.697575e+004
6.872460e+002,2.270360e+004,2.120986e+004,2.120986e+004,,7.994340e+002,1.816288e+004,1.696789e+004,1.696789e+004
6.873460e+002,2.288100e+004,2.119880e+004,2.119880e+004,,7.993340e+002,1.830480e+004,1.695904e+004,1.695904e+004
6.874460e+002,2.304140e+004,2.118659e+004,2.118659e+004,,7.992340e+002,1.843312e+004,1.694928e+004,1.694928e+004
6.875460e+002,2.295180e+004,2.117491e+004,2.117491e+004,,7.991340e+002,1.836144e+004,1.693992e+004,1.693992e+004
6.876460e+002,2.280190e+004,2.116413e+004,2.116413e+004,,7.990340e+002,1.824152e+004,1.693131e+004,1.693131e+004
6.877460e+002,2.289560e+004,2.115267e+004,2.115267e+004,,7.989340e+002,1.831648e+004,1.692213e+004,1.692213e+004
6.878460e+002,2.287180e+004,2.114128e+004,2.114128e+004,,7.988340e+002,1.829744e+004,1.691303e+004,1.691303e+004
6.879460e+002,2.272500e+004,2.113080e+004,2.113080e+004,,7.987340e+002,1.818000e+004,1.690464e+004,1.690464e+004
6.880460e+002,2.302670e+004,2.111824e+004,2.111824e+004,,7.986340e+002,1.842136e+004,1.689460e+004,1.689460e+004
6.881460e+002,2.322060e+004,2.110432e+004,2.110432e+004,,7.985340e+002,1.857648e+004,1.688346e+004,1.688346e+004
6.882460e+002,2.317700e+004,2.109060e+004,2.109060e+004,,7.984340e+002,1.854160e+004,1.687248e+004,1.687248e+004
6.883460e+002,2.326720e+004,2.107619e+004,2.107619e+004,,7.983340e+002,1.861376e+004,1.686095e+004,1.686095e+004
6.884460e+002,2.355740e+004,2.105976e+004,2.105976e+004,,7.982340e+002,1.884592e+004,1.684781e+004,1.684781e+004
6.885460e+002,2.377290e+004,2.104179e+004,2.104179e+004,,7.981340e+002,1.901832e+004,1.683343e+004,1.683343e+004
6.886460e+002,2.356810e+004,2.102506e+004,2.102506e+004,,7.980340e+002,1.885448e+004,1.682005e+004,1.682005e+004
6.887460e+002,2.374310e+004,2.100707e+004,2.100707e+004,,7.979340e+002,1.899448e+004,1.680565e+004,1.680565e+004
6.888460e+002,2.394450e+004,2.098762e+004,2.098762e+004,,7.978340e+002,1.915560e+004,1.679009e+004,1.679009e+004
6.889460e+002,2.374330e+004,2.096937e+004,2.096937e+004,,7.977340e+002,1.899464e+004,1.677550e+004,1.677550e+004
6.890460e+002,2.388640e+004,2.095005e+004,2.095005e+004,,7.976340e+002,1.910912e+004,1.676004e+004,1.676004e+004
6.891460e+002,2.424650e+004,2.092823e+004,2.092823e+004,,7.975340e+002,1.939720e+004,1.674258e+004,1.674258e+004
6.892460e+002,2.462920e+004,2.090372e+004,2.090372e+004,,7.974340e+002,1.970336e+004,1.672298e+004,1.672298e+004
6.893460e+002,2.457360e+004,2.087942e+004,2.087942e+004,,7.973340e+002,1.965888e+004,1.670354e+004,1.670354e+004
6.894460e+002,2.455120e+004,2.085511e+004,2.085511e+004,,7.972340e+002,1.964096e+004,1.668409e+004,1.668409e+004
6.895460e+002,2.454120e+004,2.083070e+004,2.083070e+004,,7.971340e+002,1.963296e+004,1.666456e+004,1.666456e+004
6.896460e+002,2.478220e+004,2.080453e+004,2.080453e+004,,7.970340e+002,1.982576e+004,1.664363e+004,1.664363e+004
6.897460e+002,2.473720e+004,2.077849e+004,2.077849e+004,,7.969340e+002,1.978976e+004,1.662280e+004,1.662280e+004
6.898460e+002,2.508000e+004,2.075001e+004,2.075001e+004,,7.968340e+002,2.006400e+004,1.660001e+004,1.660001e+004
6.899460e+002,2.513000e+004,2.072101e+004,2.072101e+004,,7.967340e+002,2.010400e+004,1.657681e+004,1.657681e+004
6.900460e+002,2.527070e+004,2.069088e+004,2.069088e+004,,7.966340e+002,2.021656e+004,1.655271e+004,1.655271e+004
6.901460e+002,2.526900e+004,2.066057e+004,2.066057e+004,,7.965340e+002,2.021520e+004,1.652846e+004,1.652846e+004
6.902460e+002,2.516210e+004,2.063076e+004,2.063076e+004,,7.964340e+002,2.012968e+004,1.650461e+004,1.650461e+004
6.903460e+002,2.541150e+004,2.059911e+004,2.059911e+004,,7.963340e+002,2.032920e+004,1.647929e+004,1.647929e+004
6.904460e+002,2.550570e+004,2.056662e+004,2.056662e+004,,7.962340e+002,2.040456e+004,1.645329e+004,1.645329e+004
6.905460e+002,2.521610e+004,2.053583e+004,2.053583e+004,,7.961340e+002,2.017288e+004,1.642866e+004,1.642866e+004
6.906460e+002,2.509400e+004,2.050565e+004,2.050565e+004,,7.960340e+002,2.007520e+004,1.640452e+004,1.640452e+004
6.907460e+002,2.533490e+004,2.047367e+004,2.047367e+004,,7.959340e+002,2.026792e+004,1.637894e+004,1.637894e+004
6.908460e+002,2.545850e+004,2.044066e+004,2.044066e+004,,7.958340e+002,2.036680e+004,1.635253e+004,1.635253e+004
6.909460e+002,2.532420e+004,2.040833e+004,2.040833e+004,,7.957340e+002,2.025936e+004,1.632666e+004,1.632666e+004
6.910460e+002,2.514250e+004,2.037698e+004,2.037698e+004,,7.956340e+002,2.011400e+004,1.630158e+004,1.630158e+004
6.911460e+002,2.490700e+004,2.034698e+004,2.034698e+004,,7.955340e+002,1.992560e+004,1.627759e+004,1.627759e+004
6.912460e+002,2.429200e+004,2.032086e+004,2.032086e+004,,7.954340e+002,1.943360e+004,1.625669e+004,1.625669e+004
